,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,lat,lon
4503,4503,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,4,GSM,False,17952,9401,427,1,-61,4,25.326462,51.528854
4504,4504,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,5,GSM,False,23193,9401,427,1,-65,4,25.333342,51.520809
4505,4505,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,6,GSM,False,18361,9401,427,1,-71,4,25.326233,51.526566
4506,4506,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,7,GSM,True,10102,120,427,2,-15,4,25.33103943,51.53068542
4507,4507,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,8,GSM,False,10101,120,427,2,-1,4,25.323143,51.527767
4508,4508,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,9,GSM,False,16521,120,427,2,-37,4,25.330429,51.531601
4509,4509,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,10,GSM,False,16391,120,427,2,-39,4,25.330934,51.533115
4510,4510,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,11,GSM,False,58001,120,427,2,-41,4,25.328293,51.529999
4511,4511,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,12,GSM,False,10601,120,427,2,-43,4,25.324672,51.528688
4512,4512,25.326320000000003,51.53068666666666,0.0,0.0,1561286633868,13,GSM,False,10641,120,427,2,-47,4,25.327116,51.530882
4513,4513,25.326320000000003,51.53068666666666,0.0,0.0,1561286636213,2,GSM,False,17742,9401,427,1,-57,4,25.32327,51.527092
4514,4514,25.326320000000003,51.53068666666666,0.0,0.0,1561286636213,4,GSM,False,23023,9401,427,1,-65,4,25.324787,51.537455
4515,4515,25.326320000000003,51.53068666666666,0.0,0.0,1561286636213,10,GSM,False,14052,120,427,2,-59,4,25.331726,51.531072
4516,4516,25.326320000000003,51.53068666666666,0.0,0.0,1561286636213,11,GSM,False,58002,120,427,2,-59,4,25.324496,51.527024
4517,4517,25.326320000000003,51.53068666666666,0.0,0.0,1561286643922,6,GSM,False,10632,120,427,2,-27,4,25.33103943,51.53343201
4518,4518,25.326320000000003,51.53068666666666,0.0,0.0,1561286643922,8,GSM,False,10633,120,427,2,-41,4,25.330419,51.533432
4519,4519,25.326320000000003,51.53068666666666,0.0,0.0,1561286643922,11,GSM,False,16522,120,427,2,-55,4,25.31730652,51.52107239
4520,4520,25.326320000000003,51.53068666666666,0.0,0.0,1561286648037,10,GSM,False,10642,120,427,2,-49,4,25.324525,51.52827
4521,4521,25.32499333333333,51.533365,0.0,0.0,1561286654865,0,GSM,True,22961,9401,427,1,-53,4,25.329208,51.529876
4522,4522,25.32499333333333,51.533365,0.0,0.0,1561286654865,1,GSM,False,17951,9401,427,1,-53,4,25.326462,51.528854
4523,4523,25.32499333333333,51.533365,0.0,0.0,1561286654865,2,GSM,False,23023,9401,427,1,-57,4,25.324787,51.537455
4524,4524,25.32499333333333,51.533365,0.0,0.0,1561286654865,3,GSM,False,18361,9401,427,1,-67,4,25.326233,51.526566
4525,4525,25.32499333333333,51.533365,0.0,0.0,1561286654865,4,GSM,False,17952,9401,427,1,-75,4,25.326462,51.528854
4526,4526,25.32499333333333,51.533365,0.0,0.0,1561286654865,5,GSM,True,10101,120,427,2,-31,4,25.323143,51.527767
4527,4527,25.32499333333333,51.533365,0.0,0.0,1561286654865,6,GSM,False,10102,120,427,2,-27,4,25.33103943,51.53068542
4528,4528,25.32499333333333,51.533365,0.0,0.0,1561286654865,7,GSM,False,10632,120,427,2,-33,4,25.33103943,51.53343201
4529,4529,25.32499333333333,51.533365,0.0,0.0,1561286654865,8,GSM,False,10633,120,427,2,-41,4,25.330419,51.533432
4530,4530,25.32499333333333,51.533365,0.0,0.0,1561286654865,9,GSM,False,10641,120,427,2,-45,4,25.327116,51.530882
4531,4531,25.32499333333333,51.533365,0.0,0.0,1561286654865,10,GSM,False,10642,120,427,2,-49,4,25.324525,51.52827
4532,4532,25.32499333333333,51.533365,0.0,0.0,1561286654865,11,GSM,False,16522,120,427,2,-53,4,25.31730652,51.52107239
4533,4533,25.32459,51.53407166666666,0.0,0.0,1561286658854,0,GSM,True,22961,9401,427,1,-57,4,25.329208,51.529876
4534,4534,25.32459,51.53407166666666,0.0,0.0,1561286658854,1,GSM,False,26201,9401,427,1,-49,4,25.326884,51.536749
4535,4535,25.32459,51.53407166666666,0.0,0.0,1561286658854,2,GSM,False,23022,9401,427,1,-57,4,25.322147,51.534908
4536,4536,25.32459,51.53407166666666,0.0,0.0,1561286658854,3,GSM,False,23023,9401,427,1,-57,4,25.324787,51.537455
4537,4537,25.32459,51.53407166666666,0.0,0.0,1561286658854,4,GSM,False,18361,9401,427,1,-63,4,25.326233,51.526566
4538,4538,25.32459,51.53407166666666,0.0,0.0,1561286658854,5,GSM,False,18822,9401,427,1,-65,4,25.323254,51.53426
4539,4539,25.32459,51.53407166666666,0.0,0.0,1561286658854,6,GSM,False,17952,9401,427,1,-73,4,25.326462,51.528854
4540,4540,25.32459,51.53407166666666,0.0,0.0,1561286658854,7,GSM,True,10102,120,427,2,-39,4,25.33103943,51.53068542
4541,4541,25.32459,51.53407166666666,0.0,0.0,1561286658854,8,GSM,False,10633,120,427,2,-47,4,25.330419,51.533432
4542,4542,25.32459,51.53407166666666,0.0,0.0,1561286658854,9,GSM,False,10642,120,427,2,-53,4,25.324525,51.52827
4543,4543,25.32459,51.53407166666666,0.0,0.0,1561286658854,10,GSM,False,10101,120,427,2,-53,4,25.323143,51.527767
4544,4544,25.32459,51.53407166666666,0.0,0.0,1561286658854,11,GSM,False,10641,120,427,2,-55,4,25.327116,51.530882
4545,4545,25.32459,51.53407166666666,0.0,0.0,1561286658854,12,GSM,False,16391,120,427,2,-63,4,25.330934,51.533115
4546,4546,25.32459,51.53407166666666,0.0,0.0,1561286658854,13,GSM,False,10601,120,427,2,-67,4,25.324672,51.528688
4547,4547,25.32449,51.534171666666666,0.0,0.0,1561286660410,0,GSM,True,22961,9401,427,1,-57,4,25.329208,51.529876
4548,4548,25.32449,51.534171666666666,0.0,0.0,1561286660410,1,GSM,False,26201,9401,427,1,-49,4,25.326884,51.536749
4549,4549,25.32449,51.534171666666666,0.0,0.0,1561286660410,2,GSM,False,23022,9401,427,1,-57,4,25.322147,51.534908
4550,4550,25.32449,51.534171666666666,0.0,0.0,1561286660410,3,GSM,False,23023,9401,427,1,-57,4,25.324787,51.537455
4551,4551,25.32449,51.534171666666666,0.0,0.0,1561286660410,4,GSM,False,18361,9401,427,1,-63,4,25.326233,51.526566
4552,4552,25.32449,51.534171666666666,0.0,0.0,1561286660410,5,GSM,False,18822,9401,427,1,-65,4,25.323254,51.53426
4553,4553,25.32449,51.534171666666666,0.0,0.0,1561286660410,6,GSM,False,17952,9401,427,1,-73,4,25.326462,51.528854
4554,4554,25.32449,51.534171666666666,0.0,0.0,1561286660410,7,GSM,True,10102,120,427,2,-39,4,25.33103943,51.53068542
4555,4555,25.32449,51.534171666666666,0.0,0.0,1561286660410,8,GSM,False,10633,120,427,2,-47,4,25.330419,51.533432
4556,4556,25.32449,51.534171666666666,0.0,0.0,1561286660410,9,GSM,False,10642,120,427,2,-53,4,25.324525,51.52827
4557,4557,25.32449,51.534171666666666,0.0,0.0,1561286660410,10,GSM,False,10101,120,427,2,-53,4,25.323143,51.527767
4558,4558,25.32449,51.534171666666666,0.0,0.0,1561286660410,11,GSM,False,10641,120,427,2,-55,4,25.327116,51.530882
4559,4559,25.32449,51.534171666666666,0.0,0.0,1561286660410,12,GSM,False,16391,120,427,2,-63,4,25.330934,51.533115
4560,4560,25.32449,51.534171666666666,0.0,0.0,1561286660410,13,GSM,False,10601,120,427,2,-67,4,25.324672,51.528688
4561,4561,25.323945,51.534758333333336,0.0,0.0,1561286668499,0,GSM,True,22961,9401,427,1,-57,4,25.329208,51.529876
4562,4562,25.323945,51.534758333333336,0.0,0.0,1561286668499,1,GSM,False,26201,9401,427,1,-49,4,25.326884,51.536749
4563,4563,25.323945,51.534758333333336,0.0,0.0,1561286668499,2,GSM,False,23022,9401,427,1,-57,4,25.322147,51.534908
4564,4564,25.323945,51.534758333333336,0.0,0.0,1561286668499,3,GSM,False,23023,9401,427,1,-57,4,25.324787,51.537455
4565,4565,25.323945,51.534758333333336,0.0,0.0,1561286668499,4,GSM,False,18361,9401,427,1,-63,4,25.326233,51.526566
4566,4566,25.323945,51.534758333333336,0.0,0.0,1561286668499,5,GSM,False,18822,9401,427,1,-65,4,25.323254,51.53426
4567,4567,25.323945,51.534758333333336,0.0,0.0,1561286668499,6,GSM,False,17952,9401,427,1,-73,4,25.326462,51.528854
4568,4568,25.323945,51.534758333333336,0.0,0.0,1561286668499,7,GSM,True,10102,120,427,2,-43,4,25.33103943,51.53068542
4569,4569,25.323945,51.534758333333336,0.0,0.0,1561286668499,8,GSM,False,10633,120,427,2,-41,4,25.330419,51.533432
4570,4570,25.323945,51.534758333333336,0.0,0.0,1561286668499,9,GSM,False,10101,120,427,2,-49,4,25.323143,51.527767
4571,4571,25.323945,51.534758333333336,0.0,0.0,1561286668499,10,GSM,False,10642,120,427,2,-51,4,25.324525,51.52827
4572,4572,25.323945,51.534758333333336,0.0,0.0,1561286668499,11,GSM,False,10641,120,427,2,-51,4,25.327116,51.530882
4573,4573,25.323945,51.534758333333336,0.0,0.0,1561286668499,12,GSM,False,16521,120,427,2,-53,4,25.330429,51.531601
4574,4574,25.323945,51.534758333333336,0.0,0.0,1561286668499,13,GSM,False,16391,120,427,2,-63,4,25.330934,51.533115
4575,4575,25.323945,51.534758333333336,0.0,0.0,1561286672558,1,GSM,False,18821,9401,427,1,-53,4,25.323383,51.534258
4576,4576,25.323945,51.534758333333336,0.0,0.0,1561286672558,2,GSM,False,18823,9401,427,1,-65,4,25.322393,51.532448
4577,4577,25.323945,51.534758333333336,0.0,0.0,1561286672558,6,GSM,False,10601,120,427,2,-65,4,25.324672,51.528688
4578,4578,25.323945,51.534758333333336,0.0,0.0,1561286672558,7,GSM,False,58002,120,427,2,-79,4,25.324496,51.527024
4579,4579,25.323945,51.534758333333336,0.0,0.0,1561286672558,8,GSM,False,58001,120,427,2,-85,4,25.328293,51.529999
4580,4580,25.322686666666662,51.53570666666666,0.0,0.0,1561286682347,0,GSM,True,18822,9401,427,1,-65,4,25.323254,51.53426
4581,4581,25.322686666666662,51.53570666666666,0.0,0.0,1561286682347,1,GSM,False,18821,9401,427,1,-63,4,25.323383,51.534258
4582,4582,25.322686666666662,51.53570666666666,0.0,0.0,1561286682347,2,GSM,False,18823,9401,427,1,-67,4,25.322393,51.532448
4583,4583,25.322686666666662,51.53570666666666,0.0,0.0,1561286682347,3,GSM,True,10642,120,427,2,-49,4,25.324525,51.52827
4584,4584,25.322686666666662,51.53570666666666,0.0,0.0,1561286682347,4,GSM,False,10641,120,427,2,-27,4,25.327116,51.530882
4585,4585,25.322686666666662,51.53570666666666,0.0,0.0,1561286682347,5,GSM,False,10101,120,427,2,-41,4,25.323143,51.527767
4586,4586,25.322686666666662,51.53570666666666,0.0,0.0,1561286682347,6,GSM,False,10601,120,427,2,-65,4,25.324672,51.528688
4587,4587,25.322686666666662,51.53570666666666,0.0,0.0,1561286682347,7,GSM,False,58001,120,427,2,-71,4,25.328293,51.529999
4588,4588,25.322686666666662,51.53570666666666,0.0,0.0,1561286686262,4,GSM,False,10112,120,427,2,-9,4,25.327744,51.533981
4589,4589,25.322686666666662,51.53570666666666,0.0,0.0,1561286686262,5,GSM,False,10531,120,427,2,-17,4,25.317856,51.52684
4590,4590,25.322686666666662,51.53570666666666,0.0,0.0,1561286686262,6,GSM,False,10091,121,427,2,-17,4,25.318829,51.531675
4591,4591,25.321528333333337,51.53420833333333,0.0,0.0,1561286698968,0,GSM,True,10531,120,427,2,-1,4,25.317856,51.52684
4592,4592,25.321528333333337,51.53420833333333,0.0,0.0,1561286698968,1,GSM,False,10091,121,427,2,-7,4,25.318829,51.531675
4593,4593,25.321528333333337,51.53420833333333,0.0,0.0,1561286698968,2,GSM,False,10532,120,427,2,-11,4,25.317536,51.527775
4594,4594,25.321528333333337,51.53420833333333,0.0,0.0,1561286698968,3,GSM,False,10092,121,427,2,-47,4,25.320842,51.528826
4595,4595,25.321528333333337,51.53420833333333,0.0,0.0,1561286698968,4,GSM,False,10112,120,427,2,-47,4,25.327744,51.533981
4596,4596,25.321528333333337,51.53420833333333,0.0,0.0,1561286698968,5,GSM,False,58001,120,427,2,-95,3,25.328293,51.529999
4597,4597,25.321528333333337,51.53420833333333,0.0,0.0,1561286699112,0,GSM,True,18822,9401,427,1,-75,4,25.323254,51.53426
4598,4598,25.321528333333337,51.53420833333333,0.0,0.0,1561286699112,1,GSM,False,18823,9401,427,1,-75,4,25.322393,51.532448
4599,4599,25.321528333333337,51.53420833333333,0.0,0.0,1561286699112,2,GSM,False,18821,9401,427,1,-85,4,25.323383,51.534258
4600,4600,25.321528333333337,51.53420833333333,0.0,0.0,1561286703082,7,GSM,False,10641,120,427,2,-45,4,25.327116,51.530882
4601,4601,25.321528333333337,51.53420833333333,0.0,0.0,1561286706869,9,GSM,False,51903,121,427,2,-71,4,25.320778,51.529913
4602,4602,25.32008833333333,51.532655000000005,0.0,0.0,1561286715376,0,GSM,True,18822,9401,427,1,-71,4,25.323254,51.53426
4603,4603,25.32008833333333,51.532655000000005,0.0,0.0,1561286715376,1,GSM,False,18823,9401,427,1,-79,4,25.322393,51.532448
4604,4604,25.32008833333333,51.532655000000005,0.0,0.0,1561286715376,2,GSM,False,18821,9401,427,1,-85,4,25.323383,51.534258
4605,4605,25.32008833333333,51.532655000000005,0.0,0.0,1561286715376,3,GSM,True,10091,121,427,2,-29,4,25.318829,51.531675
4606,4606,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,0,GSM,True,45283,9401,427,1,-39,4,25.324464,51.532974
4607,4607,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,1,GSM,False,45282,9401,427,1,-31,4,25.315149,51.52735
4608,4608,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,2,GSM,False,23022,9401,427,1,-31,4,25.322147,51.534908
4609,4609,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,3,GSM,False,23023,9401,427,1,-55,4,25.324787,51.537455
4610,4610,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,4,GSM,False,16851,9401,427,1,-59,4,25.321961,51.529201
4611,4611,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,5,GSM,False,16852,9401,427,1,-61,4,25.32142639,51.53068542
4612,4612,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,7,GSM,False,10532,120,427,2,-27,4,25.317536,51.527775
4613,4613,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,8,GSM,False,10531,120,427,2,-37,4,25.317856,51.52684
4614,4614,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,9,GSM,False,10112,120,427,2,-39,4,25.327744,51.533981
4615,4615,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,10,GSM,False,10092,121,427,2,-43,4,25.320842,51.528826
4616,4616,25.32008833333333,51.532655000000005,0.0,0.0,1561286726021,11,GSM,False,10641,120,427,2,-55,4,25.327116,51.530882
4617,4617,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,0,GSM,True,45283,9401,427,1,-39,4,25.324464,51.532974
4618,4618,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,1,GSM,False,45282,9401,427,1,-31,4,25.315149,51.52735
4619,4619,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,2,GSM,False,23022,9401,427,1,-31,4,25.322147,51.534908
4620,4620,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,3,GSM,False,23023,9401,427,1,-55,4,25.324787,51.537455
4621,4621,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,4,GSM,False,16851,9401,427,1,-59,4,25.321961,51.529201
4622,4622,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,5,GSM,False,16852,9401,427,1,-61,4,25.32142639,51.53068542
4623,4623,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,6,GSM,True,10091,121,427,2,3,4,25.318829,51.531675
4624,4624,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,7,GSM,False,10532,120,427,2,-23,4,25.317536,51.527775
4625,4625,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,8,GSM,False,10112,120,427,2,-39,4,25.327744,51.533981
4626,4626,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,9,GSM,False,10092,121,427,2,-39,4,25.320842,51.528826
4627,4627,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,10,GSM,False,10531,120,427,2,-39,4,25.317856,51.52684
4628,4628,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,11,GSM,False,10521,121,427,2,-49,4,25.319637,51.524421
4629,4629,25.31866166666667,51.53142833333333,0.0,0.0,1561286729960,12,GSM,False,10641,120,427,2,-53,4,25.327116,51.530882
4630,4630,25.31866166666667,51.53142833333333,0.0,0.0,1561286734145,2,GSM,False,17451,9401,427,1,-51,4,25.319023,51.531029
4631,4631,25.317780000000003,51.530115,0.0,0.0,1561286741261,0,GSM,True,45282,9401,427,1,-43,4,25.315149,51.52735
4632,4632,25.317780000000003,51.530115,0.0,0.0,1561286741261,1,GSM,False,23022,9401,427,1,-31,4,25.322147,51.534908
4633,4633,25.317780000000003,51.530115,0.0,0.0,1561286741261,2,GSM,False,17451,9401,427,1,-51,4,25.319023,51.531029
4634,4634,25.317780000000003,51.530115,0.0,0.0,1561286741261,3,GSM,False,23023,9401,427,1,-61,4,25.324787,51.537455
4635,4635,25.317780000000003,51.530115,0.0,0.0,1561286741261,4,GSM,True,10091,121,427,2,-19,4,25.318829,51.531675
4636,4636,25.317780000000003,51.530115,0.0,0.0,1561286741261,5,GSM,False,10532,120,427,2,-29,4,25.317536,51.527775
4637,4637,25.317780000000003,51.530115,0.0,0.0,1561286741261,6,GSM,False,10092,121,427,2,-39,4,25.320842,51.528826
4638,4638,25.317780000000003,51.530115,0.0,0.0,1561286741261,7,GSM,False,10112,120,427,2,-43,4,25.327744,51.533981
4639,4639,25.317780000000003,51.530115,0.0,0.0,1561286741261,8,GSM,False,10531,120,427,2,-47,4,25.317856,51.52684
4640,4640,25.317780000000003,51.530115,0.0,0.0,1561286741261,9,GSM,False,10521,121,427,2,-51,4,25.319637,51.524421
4641,4641,25.317780000000003,51.530115,0.0,0.0,1561286741261,10,GSM,False,10641,120,427,2,-59,4,25.327116,51.530882
4642,4642,25.317780000000003,51.530115,0.0,0.0,1561286745621,1,GSM,False,49701,9401,427,1,-45,4,25.29396057,51.54579163
4643,4643,25.317780000000003,51.530115,0.0,0.0,1561286745621,3,GSM,False,45283,9401,427,1,-67,4,25.324464,51.532974
4644,4644,25.317780000000003,51.530115,0.0,0.0,1561286745621,8,GSM,False,11381,121,427,2,-49,4,25.313736,51.517776
4645,4645,25.316793333333333,51.52882666666666,0.0,0.0,1561286755814,0,GSM,True,10092,121,427,2,-19,4,25.320842,51.528826
4646,4646,25.316793333333333,51.52882666666666,0.0,0.0,1561286755814,1,GSM,False,11381,121,427,2,-37,4,25.313736,51.517776
4647,4647,25.316793333333333,51.52882666666666,0.0,0.0,1561286755814,2,GSM,False,10532,120,427,2,-39,4,25.317536,51.527775
4648,4648,25.316793333333333,51.52882666666666,0.0,0.0,1561286755814,3,GSM,False,10531,120,427,2,-47,4,25.317856,51.52684
4649,4649,25.316793333333333,51.52882666666666,0.0,0.0,1561286755814,4,GSM,False,10641,120,427,2,-57,4,25.327116,51.530882
4650,4650,25.316793333333333,51.52882666666666,0.0,0.0,1561286755963,0,GSM,True,23022,9401,427,1,-53,4,25.322147,51.534908
4651,4651,25.316793333333333,51.52882666666666,0.0,0.0,1561286755963,1,GSM,False,49701,9401,427,1,-39,4,25.29396057,51.54579163
4652,4652,25.316793333333333,51.52882666666666,0.0,0.0,1561286755963,2,GSM,False,45282,9401,427,1,-49,4,25.315149,51.52735
4653,4653,25.316793333333333,51.52882666666666,0.0,0.0,1561286755963,3,GSM,False,23023,9401,427,1,-57,4,25.324787,51.537455
4654,4654,25.316793333333333,51.52882666666666,0.0,0.0,1561286755963,4,GSM,False,45283,9401,427,1,-65,4,25.324464,51.532974
4655,4655,25.316793333333333,51.52882666666666,0.0,0.0,1561286755963,5,GSM,False,18923,9401,427,1,-75,4,25.32279968,51.52793884
4656,4656,25.316793333333333,51.52882666666666,0.0,0.0,1561286759981,3,GSM,False,19921,121,427,2,-29,4,25.317993,51.521759
4657,4657,25.316793333333333,51.52882666666666,0.0,0.0,1561286759981,4,GSM,False,10091,121,427,2,-33,4,25.318829,51.531675
4658,4658,25.316793333333333,51.52882666666666,0.0,0.0,1561286759981,8,GSM,False,11031,161,427,2,-53,4,25.290233,51.511361
4659,4659,25.316793333333333,51.52882666666666,0.0,0.0,1561286770244,3,GSM,False,19923,121,427,2,-33,4,25.317307,51.520615
4660,4660,25.31606,51.52696,0.0,0.0,1561286770435,0,GSM,True,49701,9401,427,1,5,4,25.29396057,51.54579163
4661,4661,25.31606,51.52696,0.0,0.0,1561286770435,1,GSM,False,45282,9401,427,1,-47,4,25.315149,51.52735
4662,4662,25.31606,51.52696,0.0,0.0,1561286770435,2,GSM,True,19921,121,427,2,3,4,25.317993,51.521759
4663,4663,25.31606,51.52696,0.0,0.0,1561286770435,3,GSM,False,19923,121,427,2,-33,4,25.317307,51.520615
4664,4664,25.31606,51.52696,0.0,0.0,1561286770435,4,GSM,False,10532,120,427,2,-39,4,25.317536,51.527775
4665,4665,25.31606,51.52696,0.0,0.0,1561286770435,5,GSM,False,11031,161,427,2,-49,4,25.290233,51.511361
4666,4666,25.31606,51.52696,0.0,0.0,1561286770435,6,GSM,False,10641,120,427,2,-59,4,25.327116,51.530882
4667,4667,25.316015,51.52683999999999,0.0,0.0,1561286771159,0,GSM,True,49701,9401,427,1,5,4,25.29396057,51.54579163
4668,4668,25.316015,51.52683999999999,0.0,0.0,1561286771159,1,GSM,False,45282,9401,427,1,-47,4,25.315149,51.52735
4669,4669,25.316015,51.52683999999999,0.0,0.0,1561286771159,2,GSM,True,19921,121,427,2,3,4,25.317993,51.521759
4670,4670,25.316015,51.52683999999999,0.0,0.0,1561286771159,3,GSM,False,19923,121,427,2,-33,4,25.317307,51.520615
4671,4671,25.316015,51.52683999999999,0.0,0.0,1561286771159,4,GSM,False,10532,120,427,2,-39,4,25.317536,51.527775
4672,4672,25.316015,51.52683999999999,0.0,0.0,1561286771159,5,GSM,False,11031,161,427,2,-49,4,25.290233,51.511361
4673,4673,25.316015,51.52683999999999,0.0,0.0,1561286771159,6,GSM,False,10641,120,427,2,-59,4,25.327116,51.530882
4674,4674,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,0,GSM,True,49701,9401,427,1,-1,4,25.29396057,51.54579163
4675,4675,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,1,GSM,False,45282,9401,427,1,-51,4,25.315149,51.52735
4676,4676,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,2,GSM,False,49703,9401,427,1,-53,4,25.29396057,51.54579163
4677,4677,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,3,GSM,True,19921,121,427,2,1,4,25.317993,51.521759
4678,4678,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,4,GSM,False,19923,121,427,2,-27,4,25.317307,51.520615
4679,4679,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,5,GSM,False,10092,121,427,2,-37,4,25.320842,51.528826
4680,4680,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,6,GSM,False,10532,120,427,2,-47,4,25.317536,51.527775
4681,4681,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,7,GSM,False,11031,161,427,2,-53,4,25.290233,51.511361
4682,4682,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,8,GSM,False,62393,121,427,2,-55,4,25.316002,51.525452
4683,4683,25.315926666666662,51.52634333333334,0.0,0.0,1561286774271,9,GSM,False,10641,120,427,2,-61,4,25.327116,51.530882
4684,4684,25.315926666666662,51.52634333333334,0.0,0.0,1561286778517,2,GSM,False,45913,9401,427,1,-53,4,25.287918,51.533707
4685,4685,25.31527833333333,51.52468333333333,0.0,0.0,1561286786425,0,GSM,True,49701,9401,427,1,-19,4,25.29396057,51.54579163
4686,4686,25.31527833333333,51.52468333333333,0.0,0.0,1561286786425,1,GSM,False,49703,9401,427,1,-29,4,25.29396057,51.54579163
4687,4687,25.31527833333333,51.52468333333333,0.0,0.0,1561286786425,2,GSM,False,45913,9401,427,1,-53,4,25.287918,51.533707
4688,4688,25.31527833333333,51.52468333333333,0.0,0.0,1561286786425,3,GSM,True,19921,121,427,2,-11,4,25.317993,51.521759
4689,4689,25.31527833333333,51.52468333333333,0.0,0.0,1561286786425,4,GSM,False,19923,121,427,2,-13,4,25.317307,51.520615
4690,4690,25.31527833333333,51.52468333333333,0.0,0.0,1561286786425,5,GSM,False,10092,121,427,2,-37,4,25.320842,51.528826
4691,4691,25.31527833333333,51.52468333333333,0.0,0.0,1561286786425,6,GSM,False,10532,120,427,2,-49,4,25.317536,51.527775
4692,4692,25.31527833333333,51.52468333333333,0.0,0.0,1561286786425,7,GSM,False,11031,161,427,2,-57,4,25.290233,51.511361
4693,4693,25.31527833333333,51.52468333333333,0.0,0.0,1561286786425,8,GSM,False,62393,121,427,2,-67,4,25.316002,51.525452
4694,4694,25.315115,51.52431166666667,0.0,0.0,1561286789765,0,GSM,True,49701,9401,427,1,-19,4,25.29396057,51.54579163
4695,4695,25.315115,51.52431166666667,0.0,0.0,1561286789765,1,GSM,False,49703,9401,427,1,-29,4,25.29396057,51.54579163
4696,4696,25.315115,51.52431166666667,0.0,0.0,1561286789765,2,GSM,False,45913,9401,427,1,-53,4,25.287918,51.533707
4697,4697,25.315115,51.52431166666667,0.0,0.0,1561286789765,3,GSM,True,19921,121,427,2,-19,4,25.317993,51.521759
4698,4698,25.315115,51.52431166666667,0.0,0.0,1561286789765,4,GSM,False,19923,121,427,2,-19,4,25.317307,51.520615
4699,4699,25.315115,51.52431166666667,0.0,0.0,1561286789765,5,GSM,False,10092,121,427,2,-35,4,25.320842,51.528826
4700,4700,25.315115,51.52431166666667,0.0,0.0,1561286789765,6,GSM,False,10532,120,427,2,-51,4,25.317536,51.527775
4701,4701,25.315115,51.52431166666667,0.0,0.0,1561286789765,7,GSM,False,11031,161,427,2,-55,4,25.290233,51.511361
4702,4702,25.315115,51.52431166666667,0.0,0.0,1561286789765,8,GSM,False,62393,121,427,2,-67,4,25.316002,51.525452
4703,4703,25.315115,51.52431166666667,0.0,0.0,1561286789765,9,GSM,False,62392,121,427,2,-77,4,25.30315,51.523308
4704,4704,25.315115,51.52431166666667,0.0,0.0,1561286793956,0,GSM,True,49702,9401,427,1,-5,4,25.29396057,51.54579163
4705,4705,25.314396666666667,51.52309333333333,0.0,0.0,1561286805085,0,GSM,True,49702,9401,427,1,-9,4,25.29396057,51.54579163
4706,4706,25.314396666666667,51.52309333333333,0.0,0.0,1561286805085,1,GSM,False,49703,9401,427,1,-15,4,25.29396057,51.54579163
4707,4707,25.314396666666667,51.52309333333333,0.0,0.0,1561286805085,2,GSM,False,45913,9401,427,1,-59,4,25.287918,51.533707
4708,4708,25.314396666666667,51.52309333333333,0.0,0.0,1561286805085,3,GSM,True,19923,121,427,2,-29,4,25.317307,51.520615
4709,4709,25.314396666666667,51.52309333333333,0.0,0.0,1561286805085,4,GSM,False,11031,161,427,2,-53,4,25.290233,51.511361
