radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,427,2,120,1219953,0,51.451842,25.355032,1000,17,1,1458631540,1489778153,0
UMTS,427,2,120,1220249,0,51.526974,25.322377,2761,15,1,1458631540,1505877978,0
UMTS,427,2,120,1220404,0,51.467514,25.344086,1000,2,1,1458631541,1471606239,0
UMTS,427,2,120,1220104,0,51.54029846,25.366745,1000,3,1,1458631540,1468492237,0
UMTS,427,2,120,1219949,0,51.459045,25.345688,1000,6,1,1458631540,1489778142,0
UMTS,427,2,121,1156035,0,51.51557922,25.27748108,1000,1,1,1458631541,1451019904,0
UMTS,427,2,120,1227823,0,51.50596619,25.34889221,1000,1,1,1458631541,1444555283,0
UMTS,427,2,121,949412,0,51.53068542,25.28709412,1000,1,1,1458631541,1426278000,0
UMTS,427,2,120,1227699,0,51.50596619,25.34065247,1000,1,1,1458631541,1446078184,0
UMTS,427,2,120,1227686,0,51.441427,25.362627,3851,2,1,1458631541,1480472720,0
UMTS,427,2,120,1226074,0,51.44554138,25.3969574,1000,1,1,1458631541,1446304183,0
UMTS,427,2,120,1228269,0,51.49497986,25.35713196,1000,1,1,1458631541,1458146099,0
UMTS,427,2,120,1226691,0,51.46476746,25.34751892,1000,1,1,1458631541,1455352684,0
UMTS,427,2,120,1229020,0,51.47850037,25.35713196,1000,1,1,1458631541,1455352684,0
UMTS,427,2,121,297474,0,51.52244568,25.27885437,1000,1,1,1458631541,1442230726,0
UMTS,427,2,121,1146164,0,51.57188416,25.27885437,1000,1,1,1458631541,1435828517,0
UMTS,427,2,121,882745,0,51.51420593,25.3049469,1000,1,1,1458631541,1426651121,0
UMTS,427,2,121,1156168,0,51.559525,25.285721,1000,2,1,1458631541,1475103920,0
UMTS,427,2,120,1227820,0,51.50596619,25.34889221,1000,1,1,1458631541,1442797265,0
UMTS,427,2,120,1228274,0,51.49360657,25.35163879,1000,1,1,1458631541,1446223186,0
UMTS,427,2,120,1224970,0,51.44691467,25.39833069,1000,1,1,1458631541,1446304183,0
UMTS,427,2,121,1156165,0,51.532059,25.303574,1435,2,1,1458631541,1472750196,0
UMTS,427,2,121,1209740,0,51.52793884,25.31867981,1000,8,1,1458631541,1478470799,0
UMTS,427,2,121,1212120,0,51.543045,25.278168,1000,4,1,1458631541,1478266147,0
UMTS,427,2,121,1215621,0,51.52931213,25.2747345,1000,1,1,1458631541,1446474526,0
UMTS,427,2,121,1211821,0,51.537003,25.284622,1000,5,1,1458631541,1488016090,0
UMTS,427,2,121,1209721,0,51.517868,25.311356,1000,3,1,1458631541,1463873326,0
UMTS,427,2,121,1210421,0,51.50184631,25.29945374,1000,1,1,1458631541,1451134937,0
UMTS,427,2,121,1220169,0,51.525192,25.318222,1000,3,1,1458631542,1469265194,0
UMTS,427,2,121,1211019,0,51.51420593,25.30769348,1000,1,1,1458631541,1436248314,0
UMTS,427,2,121,1211790,0,51.551285,25.289841,1000,3,1,1458631541,1469604123,0
UMTS,427,2,121,1220424,0,51.50047302,25.29945374,1000,1,1,1458631542,1433245716,0
UMTS,427,2,121,1211809,0,51.533864,25.281147,1000,5,1,1458631541,1506273934,0
UMTS,427,2,121,1210171,0,51.52244568,25.3200531,1000,1,1,1458631541,1455323211,0
UMTS,427,2,121,1209839,0,51.53892517,25.36949158,1000,1,1,1458631541,1446509384,0
UMTS,427,2,121,1220173,0,51.5196991,25.31867981,1000,1,1,1458631542,1450088277,0
UMTS,427,2,121,1211840,0,51.53892517,25.27610779,1000,1,1,1458631541,1458080883,0
UMTS,427,2,121,1211439,0,51.52656555,25.28572083,1000,1,1,1458631541,1453198302,0
UMTS,427,2,121,1211579,0,51.525879,25.281601,1000,2,1,1458631541,1472301260,0
UMTS,427,2,120,1219731,0,51.51283264,25.32691956,1000,8,1,1458631540,1461501484,0
UMTS,427,2,120,1219769,0,51.51283264,25.32691956,1000,4,1,1458631540,1460206757,0
UMTS,427,2,120,1219753,0,51.525364,25.328808,1000,8,1,1458631540,1484132680,0
UMTS,427,2,120,1219869,0,51.4881134,25.34889221,1000,1,1,1458631540,1448718593,0
UMTS,427,2,120,1210379,0,51.520042,25.364342,1000,4,1,1458631540,1475366591,0
UMTS,427,2,120,1219790,0,51.499786,25.338593,1000,2,1,1458631540,1462285023,0
UMTS,427,2,120,1218040,0,51.475399,25.336836,1000,3,1,1458631540,1494285282,0
UMTS,427,2,120,1212501,0,51.45927429,25.56861877,1000,1,1,1458631540,1446079809,0
UMTS,427,2,120,1210361,0,51.51420593,25.37910461,1000,1,1,1458631540,1455352684,0
UMTS,427,2,120,1210301,0,51.45378113,25.35713196,1000,1,1,1458631540,1450766132,0
UMTS,427,2,120,1217821,0,51.50596619,25.34889221,1000,1,1,1458631540,1444094035,0
UMTS,427,2,120,1210369,0,51.5045929,25.35575867,1000,1,1,1458631540,1448718593,0
UMTS,427,2,120,1217681,0,51.460648,25.339966,1000,2,1,1458631540,1465991889,0
UMTS,427,2,120,1210781,0,51.51283264,25.29396057,1000,1,1,1458631540,1448719949,0
UMTS,427,2,120,1219833,0,51.516266,25.344086,1000,2,1,1458631540,1471606245,0
UMTS,427,2,120,1219010,0,51.49497986,25.37498474,1000,1,1,1458631540,1455352684,0
UMTS,427,2,120,1219009,0,51.51557922,25.3969574,1000,1,1,1458631540,1451715960,0
UMTS,427,2,120,1217820,0,51.50596619,25.34889221,1000,1,1,1458631540,1444319688,0
UMTS,427,2,120,1219789,0,51.525536,25.330697,2028,4,1,1458631540,1482407858,0
UMTS,427,2,120,1220115,0,51.45515442,25.34202576,1000,1,1,1458631540,1451357457,0
UMTS,427,2,120,1219943,0,51.4730072,25.36811829,1000,1,1,1458631540,1446304189,0
UMTS,427,2,120,1220154,0,51.524734,25.34935,1000,3,1,1458631540,1474022747,0
UMTS,427,2,120,1220349,0,51.48674011,25.35850525,1000,1,1,1458631541,1455352684,0
UMTS,427,2,120,1220269,0,51.50047302,25.39283752,1000,1,1,1458631540,1445904798,0
UMTS,427,2,120,1219951,0,51.452075,25.357492,7041,21,1,1458631540,1493714764,0
UMTS,427,2,120,1220233,0,51.54853821,25.37223816,1000,2,1,1458631540,1471606239,0
UMTS,427,2,120,1220114,0,51.445542,25.347519,1000,2,1,1458631540,1480201662,0
UMTS,427,2,120,1220403,0,51.47026062,25.3351593,1000,2,1,1458631541,1471606239,0
UMTS,427,2,120,1220370,0,51.50322,25.350952,1000,2,1,1458631541,1469099883,0
UMTS,427,2,120,1220363,0,51.52244568,25.366745,1000,1,1,1458631541,1450348405,0
UMTS,427,2,120,1220304,0,51.45927429,25.35301208,1000,1,1,1458631541,1458217997,0
UMTS,427,2,120,1226141,0,51.5045929,25.34477234,1000,3,1,1458631541,1472620289,0
UMTS,427,2,120,1224959,0,51.44416809,25.44364929,1000,1,1,1458631541,1449198758,0
UMTS,427,2,120,1226050,0,51.526108,25.358505,1000,3,1,1458631541,1463216606,0
UMTS,427,2,120,1228270,0,51.49909973,25.35301208,1000,2,1,1458631541,1471606239,0
UMTS,427,2,120,1226062,0,51.51695251,25.36399841,1000,1,1,1458631541,1443667274,0
UMTS,427,2,120,1223700,0,51.520844,25.337906,1000,6,1,1458631541,1482407864,0
UMTS,427,2,120,1226052,0,51.52793884,25.36262512,1000,2,1,1458631541,1474022747,0
UMTS,427,2,120,1233162,0,51.53068542,25.32554626,1000,1,1,1458631541,1437295307,0
UMTS,427,2,120,1229012,0,51.49635315,25.43403625,1000,1,1,1458631541,1447782738,0
UMTS,427,2,120,1239862,0,51.53205872,25.32691956,1000,1,1,1458631541,1437572285,0
UMTS,427,2,120,1226200,0,51.56364441,25.36125183,1000,2,1,1458631541,1468430298,0
UMTS,427,2,121,1211689,0,51.57051086,25.27885437,1000,1,1,1458631541,1435828517,0
UMTS,427,2,121,1215619,0,51.53892517,25.27610779,1000,1,1,1458631541,1453237863,0
UMTS,427,2,121,1220702,0,51.51695251,25.30357361,1000,1,1,1458631542,1436248314,0
UMTS,427,2,121,1220250,0,51.52793884,25.32142639,1000,2,1,1458631542,1480725153,0
UMTS,427,2,121,1220080,0,51.51283264,25.31730652,1000,1,1,1458631541,1431074160,0
UMTS,427,2,121,1211810,0,51.53343201,25.27885437,1000,1,1,1458631541,1428984412,0
UMTS,427,2,121,1220170,0,51.522446,25.318222,1000,3,1,1458631542,1480725153,0
UMTS,427,2,121,1217181,0,51.530686,25.299454,1582,4,1,1458631541,1485215481,0
UMTS,427,2,121,1219842,0,51.53892517,25.366745,1000,1,1,1458631541,1446509384,0
UMTS,427,2,121,1211540,0,51.520042,25.285892,1000,8,1,1458631541,1464667767,0
UMTS,427,2,121,1219719,0,51.527252,25.315933,1000,2,1,1458631541,1462435267,0
UMTS,427,2,121,1210419,0,51.512146,25.303574,1000,2,1,1458631541,1462606425,0
UMTS,427,2,121,1220259,0,51.5196991,25.31867981,1000,1,1,1458631542,1434845040,0
UMTS,427,2,121,1219720,0,51.523132,25.31456,1000,2,1,1458631541,1462435267,0
UMTS,427,2,121,1221825,0,51.540278,25.284912,1000,5,1,1458631542,1506231143,0
UMTS,427,2,121,1221031,0,51.509301,25.313971,1000,7,1,1458631542,1490656882,0
UMTS,427,2,121,1221540,0,51.519136,25.281404,1000,20,1,1458631542,1506278680,0
UMTS,427,2,121,1221539,0,51.523361,25.285721,1000,3,1,1458631542,1463132383,0
UMTS,427,2,121,1221332,0,51.53205872,25.28572083,1000,1,1,1458631542,1444201500,0
UMTS,427,2,121,1221791,0,51.542587,25.291214,1000,3,1,1458631542,1488667753,0
UMTS,427,2,121,1221810,0,51.530985,25.276714,1000,2,1,1458631542,1492540200,0
UMTS,427,2,121,1221820,0,51.539023,25.282176,1000,9,1,1458631542,1506274602,0
UMTS,427,2,121,1220791,0,51.521222,25.296799,1000,6,1,1458631542,1506231775,0
UMTS,427,2,121,1220792,0,51.525192,25.295059,1000,5,1,1458631542,1488444740,0
UMTS,427,2,121,1221551,0,51.530305,25.29199,1000,10,1,1458631542,1506231595,0
UMTS,427,2,121,1221821,0,51.5348053,25.28572083,1000,3,1,1458631542,1482296836,0
UMTS,427,2,130,1223694,0,51.34803772,25.32279968,1000,1,1,1458631543,1458308510,0
UMTS,427,2,121,1226103,0,51.52381897,25.28846741,1000,1,1,1458631542,1436473666,0
UMTS,427,2,121,1227186,0,51.53205872,25.28572083,1000,1,1,1458631542,1445337514,0
UMTS,427,2,121,1222121,0,51.54167175,25.27885437,1000,3,1,1458631542,1487556124,0
UMTS,427,2,130,1222761,0,50.76164246,25.3969574,1000,1,1,1458631543,1458308510,0
UMTS,427,2,121,1222122,0,51.545334,25.282059,1000,3,1,1458631542,1488108060,0
UMTS,427,2,130,1222752,0,51.226502,25.377731,1000,2,1,1458631543,1489778136,0
UMTS,427,2,130,1155027,0,51.41120911,25.30906677,1000,1,1,1458631542,1455930526,0
UMTS,427,2,130,1223132,0,51.353531,25.3331,1000,2,1,1458631543,1486909854,0
UMTS,427,2,130,1223891,0,51.168137,25.417557,1000,2,1,1458631543,1489778134,0
UMTS,427,2,130,1212759,0,50.801468,25.420303,1000,2,1,1458631543,1489778134,0
UMTS,427,2,121,1222062,0,51.563873,25.284348,1000,6,1,1458631542,1488667769,0
UMTS,427,2,121,1226100,0,51.52244568,25.28846741,1000,1,1,1458631542,1445337514,0
UMTS,427,2,121,1225623,0,51.535492,25.274048,1000,2,1,1458631542,1488444734,0
UMTS,427,2,130,1223689,0,51.389236,25.311356,1000,3,1,1458631543,1489778118,0
UMTS,427,2,130,1212869,0,51.104278,25.43129,1319,2,1,1458631543,1489778134,0
UMTS,427,2,130,1222794,0,50.896911,25.461504,2295,3,1,1458631543,1489778134,0
UMTS,427,2,130,1223682,0,51.38923645,25.31181335,1000,2,1,1458631543,1486909854,0
UMTS,427,2,130,1155024,0,51.410522,25.30838,1000,2,1,1458631542,1486909849,0
UMTS,427,2,130,1223133,0,51.369324,25.315247,1000,2,1,1458631543,1486909854,0
UMTS,427,2,131,1155723,0,51.441422,25.206757,1000,2,1,1458631543,1478824416,0
UMTS,427,2,130,1229083,0,51.15509,25.425797,1000,2,1,1458631543,1489778134,0
UMTS,427,2,131,1153445,0,51.457901,25.21705627,1000,1,1,1458631543,1452822203,0
UMTS,427,2,131,1152895,0,51.43867493,25.1978302,1000,1,1,1458631543,1437224970,0
UMTS,427,2,131,1152893,0,51.445541,25.198517,1000,2,1,1458631543,1460203808,0
UMTS,427,2,131,1145965,0,51.41120911,25.17997742,1000,1,1,1458631543,1456039862,0
UMTS,427,2,131,1152855,0,51.44554138,25.21430969,1000,1,1,1458631543,1432792400,0
UMTS,427,2,131,1151253,0,51.42631531,25.20469666,1000,1,1,1458631543,1449057836,0
UMTS,427,2,131,1145580,0,51.43180847,25.24177551,1000,1,1,1458631543,1429659078,0
UMTS,427,2,130,1224989,0,50.78636169,25.41481018,1000,1,1,1458631543,1458308515,0
UMTS,427,2,130,1226933,0,51.213164,25.384779,1542,7,1,1458631543,1494177416,0
UMTS,427,2,131,1152873,0,51.43730164,25.21842957,1000,1,1,1458631543,1449787471,0
UMTS,427,2,131,1150033,0,51.42082214,25.21156311,1000,1,1,1458631543,1439653451,0
UMTS,427,2,131,1155726,0,51.44004822,25.20881653,1000,1,1,1458631543,1451849138,0
UMTS,427,2,131,1155979,0,51.42631531,25.25001526,1000,1,1,1458631543,1429659078,0
UMTS,427,2,131,1158553,0,51.43318176,25.21568298,1000,1,1,1458631543,1444869916,0
UMTS,427,2,131,1156178,0,51.43180847,25.23628235,1000,1,1,1458631543,1429659078,0
UMTS,427,2,131,1160757,0,51.435013,25.197372,1000,3,1,1458631544,1491227822,0
UMTS,427,2,131,1156175,0,51.43180847,25.23628235,1000,1,1,1458631543,1429489321,0
UMTS,427,2,131,1158560,0,51.43455505,25.21156311,1000,1,1,1458631543,1450696475,0
UMTS,427,2,131,1160144,0,51.49772644,25.27336121,1000,1,1,1458631544,1453998152,0
UMTS,427,2,131,1162853,0,51.46064758,25.22117615,1000,1,1,1458631544,1425241479,0
UMTS,427,2,131,1162873,0,51.435928,25.221024,1000,9,1,1458631544,1485401317,0
UMTS,427,2,131,1160005,0,51.4276886,25.20881653,1000,1,1,1458631543,1427952343,0
UMTS,427,2,131,1156177,0,51.43180847,25.23353577,1000,1,1,1458631543,1429659078,0
UMTS,427,2,131,1160736,0,51.43180847,25.23078918,1000,1,1,1458631544,1429659078,0
UMTS,427,2,131,1161266,0,51.44416809,25.20057678,1000,1,1,1458631544,1436636395,0
UMTS,427,2,131,1160003,0,51.434555,25.208359,1000,3,1,1458631543,1482273549,0
UMTS,427,2,131,1158601,0,51.4427948,25.20195007,1000,2,1,1458631543,1464265395,0
UMTS,427,2,131,1162095,0,51.44783,25.205154,1000,3,1,1458631544,1472473053,0
UMTS,427,2,131,1156123,0,51.424026,25.197372,1000,3,1,1458631543,1470139999,0
UMTS,427,2,131,1158576,0,51.43318176,25.19096375,1000,1,1,1458631543,1435767402,0
UMTS,427,2,120,1216221,0,51.5499115,25.366745,1000,1,1,1458631540,1448718586,0
UMTS,427,2,120,1210380,0,51.517639,25.357132,1000,2,1,1458631540,1468492231,0
UMTS,427,2,120,1219830,0,51.515579,25.344772,1000,2,1,1458631540,1472620289,0
UMTS,427,2,120,1219844,0,51.52519226,25.36949158,1000,4,1,1458631540,1474626151,0
UMTS,427,2,120,1219774,0,51.50631,25.333099,1000,4,1,1458631540,1471606245,0
UMTS,427,2,120,1219831,0,51.51283264,25.3502655,1000,1,1,1458631540,1430636839,0
UMTS,427,2,120,1219801,0,51.50733948,25.35713196,1000,1,1,1458631540,1443622640,0
UMTS,427,2,120,1210299,0,51.47026062,25.35575867,1000,1,1,1458631540,1450348402,0
UMTS,427,2,120,1219859,0,51.48948669,25.37773132,1000,1,1,1458631540,1444201500,0
UMTS,427,2,120,1219839,0,51.540298,25.371552,1000,4,1,1458631540,1475069353,0
UMTS,427,2,120,1219840,0,51.528626,25.350266,1000,2,1,1458631540,1469265187,0
UMTS,427,2,120,1210359,0,51.52793884,25.37223816,1000,5,1,1458631540,1475226275,0
UMTS,427,2,120,1218269,0,51.49772644,25.35438538,1000,1,1,1458631540,1444201500,0
UMTS,427,2,120,1210400,0,51.47026062,25.3351593,1000,1,1,1458631540,1439720287,0
UMTS,427,2,120,1220189,0,51.49635315,25.37086487,1000,1,1,1458631540,1455352684,0
UMTS,427,2,120,1220090,0,51.51008606,25.3351593,1000,1,1,1458631540,1458221419,0
UMTS,427,2,120,1219887,0,51.47026062,25.32142639,1000,1,1,1458631540,1442552164,0
UMTS,427,2,120,1220371,0,51.494064,25.356216,1000,3,1,1458631541,1471606239,0
UMTS,427,2,120,1220274,0,51.49772644,25.39283752,1000,1,1,1458631540,1451203252,0
UMTS,427,2,120,1220111,0,51.45103455,25.34202576,1000,1,1,1458631540,1452321266,0
UMTS,427,2,120,1220410,0,51.539783,25.373096,1000,8,1,1458631541,1475226275,0
UMTS,427,2,120,1220252,0,51.52791,25.31601,4806,12,1,1458631540,1505877930,0
UMTS,427,2,120,1220091,0,51.504593,25.342712,1000,2,1,1458631540,1472620289,0
UMTS,427,2,120,1223169,0,51.47850037,25.35575867,1000,1,1,1458631541,1455352684,0
UMTS,427,2,120,1220374,0,51.489487,25.357819,1000,2,1,1458631541,1471606239,0
UMTS,427,2,120,1220209,0,51.5032196,25.3502655,1000,1,1,1458631540,1443622629,0
UMTS,427,2,120,1220384,0,51.51420593,25.36262512,1000,1,1,1458631541,1443667274,0
UMTS,427,2,120,1221047,0,51.47850037,25.3351593,1000,1,1,1458631541,1444201500,0
UMTS,427,2,120,1220112,0,51.46064758,25.34065247,1000,1,1,1458631540,1447888187,0
UMTS,427,2,120,1220179,0,51.5348053,25.32417297,1000,1,1,1458631540,1435828475,0
UMTS,427,2,120,1220230,0,51.549911,25.370178,1000,2,1,1458631540,1468492237,0
UMTS,427,2,120,1227256,0,51.46476746,25.32279968,1000,1,1,1458631541,1450359753,0
UMTS,427,2,120,1226054,0,51.522102,25.360222,1000,4,1,1458631541,1474626151,0
UMTS,427,2,120,1229024,0,51.47575378,25.36262512,1000,1,1,1458631541,1446304189,0
UMTS,427,2,120,1229000,0,51.49497986,25.35713196,1000,1,1,1458631541,1455352684,0
UMTS,427,2,120,1227819,0,51.51283264,25.3502655,1000,1,1,1458631541,1430636839,0
UMTS,427,2,120,1227822,0,51.51283264,25.3502655,1000,1,1,1458631541,1430636839,0
UMTS,427,2,120,1225354,0,51.50184631,25.37773132,1000,1,1,1458631541,1455352684,0
UMTS,427,2,120,1240773,0,51.5499115,25.37635803,1000,1,1,1458631541,1443667274,0
UMTS,427,2,120,1223699,0,51.521072,25.343857,1000,6,1,1458631541,1477933733,0
UMTS,427,2,120,1226029,0,51.453095,25.357132,1000,2,1,1458631541,1489778142,0
UMTS,427,2,120,1228042,0,51.479874,25.347519,1000,2,1,1458631541,1480201662,0
UMTS,427,2,121,1209719,0,51.52656555,25.31593323,1000,1,1,1458631541,1448103392,0
UMTS,427,2,120,1226139,0,51.506653,25.334473,1000,2,1,1458631541,1472620289,0
UMTS,427,2,121,1215620,0,51.5348053,25.2747345,1000,1,1,1458631541,1451997311,0
UMTS,427,2,121,1220179,0,51.5348053,25.2898407,1000,1,1,1458631542,1445709908,0
UMTS,427,2,121,1220700,0,51.5196991,25.29945374,1000,6,1,1458631542,1490656877,0
UMTS,427,2,121,1211580,0,51.52793884,25.27885437,1000,2,1,1458631541,1469776457,0
UMTS,427,2,121,1211849,0,51.56089783,25.28434753,1000,1,1,1458631541,1436259001,0
UMTS,427,2,121,1212059,0,51.562614,25.284348,1000,4,1,1458631541,1479662001,0
UMTS,427,2,121,1220104,0,51.54029846,25.3653717,1000,1,1,1458631541,1446509384,0
UMTS,427,2,121,1219721,0,51.52107239,25.31730652,1000,1,1,1458631541,1450348405,0
UMTS,427,2,121,1211551,0,51.528282,25.292931,1000,4,1,1458631541,1476593981,0
UMTS,427,2,121,1220419,0,51.52244568,25.29533386,1000,1,1,1458631542,1427204419,0
UMTS,427,2,121,1219723,0,51.52381897,25.31455994,1000,1,1,1458631541,1448332750,0
UMTS,427,2,121,1211539,0,51.519805,25.285721,1000,13,1,1458631541,1465728765,0
UMTS,427,2,121,1215641,0,51.5348053,25.28160095,1000,1,1,1458631541,1445015141,0
UMTS,427,2,121,1210789,0,51.524735,25.294418,1000,3,1,1458631541,1488016090,0
UMTS,427,2,121,1222049,0,51.550827,25.282974,1000,3,1,1458631542,1488108056,0
UMTS,427,2,121,1221581,0,51.527939,25.280228,1000,3,1,1458631542,1488444734,0
UMTS,427,2,121,1221841,0,51.53755188,25.27748108,1000,5,1,1458631542,1488444734,0
UMTS,427,2,121,1221555,0,51.534609,25.291214,1000,7,1,1458631542,1490656882,0
UMTS,427,2,121,1220790,0,51.52107239,25.28846741,1000,1,1,1458631542,1427681440,0
UMTS,427,2,121,1221693,0,51.536754,25.28334,1087,2,1,1458631542,1494738406,0
UMTS,427,2,121,1221579,0,51.52931213,25.28297424,1000,2,1,1458631542,1472301260,0
UMTS,427,2,121,1221442,0,51.526866,25.283122,1000,4,1,1458631542,1506230344,0
UMTS,427,2,121,1222059,0,51.564159,25.283833,1000,8,1,1458631542,1488371378,0
UMTS,427,2,121,1221550,0,51.53205872,25.28709412,1000,2,1,1458631542,1463639521,0
UMTS,427,2,121,1221685,0,51.540553,25.291187,1000,11,1,1458631542,1506231377,0
UMTS,427,2,121,1221023,0,51.514893,25.30426,1000,2,1,1458631542,1488444740,0
UMTS,427,2,121,1221020,0,51.513863,25.305977,1000,4,1,1458631542,1490656877,0
UMTS,427,2,121,1221694,0,51.54579163,25.28846741,1000,1,1,1458631542,1440582205,0
UMTS,427,2,130,1216209,0,50.864639,25.441589,1000,2,1,1458631543,1489778134,0
UMTS,427,2,130,1222513,0,51.00196838,25.43952942,1000,1,1,1458631543,1458308510,0
UMTS,427,2,130,1155298,0,51.41395569,25.30632019,1000,1,1,1458631542,1455930515,0
UMTS,427,2,121,1227183,0,51.532974,25.285263,1000,3,1,1458631542,1482296836,0
UMTS,427,2,121,1225641,0,51.536728,25.283798,1000,5,1,1458631542,1488444734,0
UMTS,427,2,121,1225644,0,51.53892517,25.27748108,1000,2,1,1458631542,1464623487,0
UMTS,427,2,121,1225639,0,51.536179,25.28389,1000,3,1,1458631542,1487627942,0
UMTS,427,2,130,1220054,0,51.39198303,25.32966614,1000,1,1,1458631543,1453282310,0
UMTS,427,2,121,1235154,0,51.56227112,25.28709412,1000,1,1,1458631542,1432338747,0
UMTS,427,2,121,1227184,0,51.533123,25.286395,1358,8,1,1458631542,1506231640,0
UMTS,427,2,121,1229594,0,51.514744,25.306116,1092,3,1,1458631542,1506232176,0
UMTS,427,2,121,2879235,0,51.5348053,25.28572083,1000,1,1,1458631542,1442617627,0
UMTS,427,2,121,1225624,0,51.531301,25.275665,1000,12,1,1458631542,1506273617,0
UMTS,427,2,121,1225626,0,51.536129,25.274695,1000,5,1,1458631542,1506275152,0
UMTS,427,2,130,1229084,0,51.118698,25.43129,1000,2,1,1458631543,1489778134,0
UMTS,427,2,131,1146175,0,51.43180847,25.23902893,1000,1,1,1458631543,1429659078,0
UMTS,427,2,130,1226969,0,50.95459,25.454636,1000,2,1,1458631543,1489778134,0
UMTS,427,2,130,1225121,0,51.36451721,25.37635803,1000,1,1,1458631543,1449427983,0
UMTS,427,2,131,1148599,0,51.44828796,25.20606995,1000,1,1,1458631543,1436464298,0
UMTS,427,2,131,1150753,0,51.43455505,25.19508362,1000,1,1,1458631543,1445235686,0
UMTS,427,2,130,1229351,0,51.047974,25.427857,1726,2,1,1458631543,1489778134,0
UMTS,427,2,131,1148560,0,51.43455505,25.20881653,1000,1,1,1458631543,1449067042,0
UMTS,427,2,131,1146125,0,51.413956,25.200577,1000,2,1,1458631543,1472157464,0
UMTS,427,2,131,1151924,0,51.43043518,25.25138855,1000,1,1,1458631543,1429489321,0
UMTS,427,2,130,1227472,0,51.255112,25.36171,1300,3,1,1458631543,1489778136,0
UMTS,427,2,131,1148601,0,51.44142151,25.20195007,1000,1,1,1458631543,1425110319,0
UMTS,427,2,130,1229515,0,51.24504089,25.35575867,1000,1,1,1458631543,1448344019,0
UMTS,427,2,131,1149759,0,51.407394,25.21019,1000,9,1,1458631543,1488444757,0
UMTS,427,2,130,1227272,0,51.30409241,25.38597107,1000,1,1,1458631543,1440668803,0
