,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
34361,GSM,427,2,142,29752,0,51.453919,25.222047,1000,9,1,1484909508,1492540200,0
34394,GSM,427,1,9401,17803,0,51.54029846,25.29396057,1000,1,1,1485005284,1484982152,0
34395,GSM,427,1,9401,45253,0,51.53205872,25.28572083,1000,1,1,1485012481,1484990376,0
34396,GSM,427,1,9401,45252,0,51.53205872,25.28572083,1000,1,1,1485012481,1484990417,0
34494,GSM,427,2,161,20223,0,51.4881134,25.34889221,1000,1,1,1485258568,1485229422,0
34495,GSM,427,2,120,10702,0,51.4881134,25.34889221,1000,1,1,1485258564,1485229422,0
34496,GSM,427,2,120,18623,0,51.4881134,25.34889221,1000,1,1,1485258564,1485229422,0
34497,GSM,427,2,161,10223,0,51.4881134,25.34889221,1000,1,1,1485258568,1485229422,0
34498,GSM,427,2,161,20222,0,51.4881134,25.34889221,1000,1,1,1485258568,1485229422,0
34503,GSM,427,2,150,20932,0,51.45378113,25.31044006,1000,1,1,1485313747,1485271859,0
34504,GSM,427,2,150,10932,0,51.452408,25.307693,1000,2,1,1485313747,1488336812,0
34505,GSM,427,2,150,17763,0,51.453094,25.309067,1000,2,1,1485313747,1488336812,0
34529,GSM,427,1,9102,49271,0,51.59111023,25.04264832,1000,1,1,1485397595,1485347715,0
34617,GSM,427,1,9203,61142,0,51.43180847,25.17997742,1000,2,1,1485547529,1488022681,0
34618,GSM,427,1,9501,25263,0,51.47712708,25.26786804,1000,1,1,1485616052,1485588659,0
34619,GSM,427,1,9501,25261,0,51.48948669,25.27198792,1000,1,1,1485616052,1485588659,0
34620,GSM,427,1,9501,25262,0,51.47850037,25.258255,1000,1,1,1485616052,1485588688,0
34628,GSM,427,1,9402,45301,0,51.52656555,25.35713196,1000,1,1,1485692833,1485669464,0
34629,GSM,427,1,9402,49641,0,51.52656555,25.35713196,1000,1,1,1485692833,1485669546,0
34630,GSM,427,1,9402,25452,0,51.527252,25.359192,1000,2,1,1485692833,1490927285,0
34631,GSM,427,1,9402,49642,0,51.52656555,25.35713196,1000,1,1,1485692833,1485669546,0
34676,GSM,427,2,181,17811,0,51.438503,25.263748,1000,16,1,1486303703,1490799306,0
34686,GSM,427,2,181,21012,0,51.438217,25.263748,1000,6,1,1486340695,1490028176,0
34689,GSM,427,2,181,26052,0,51.436203,25.264023,1000,5,1,1486353396,1491236597,0
34690,GSM,427,2,181,11012,0,51.43730164,25.26374817,1000,8,1,1486353396,1487809012,0
34691,GSM,427,1,9101,17831,0,51.55540466,25.25688171,1000,1,1,1486362415,1486254573,0
34694,GSM,427,1,9203,25531,0,51.4125824,25.17036438,1000,1,1,1486372931,1482890633,0
34695,GSM,427,1,9101,49552,0,51.47575378,25.24452209,1000,1,1,1486372931,1480903966,0
34696,GSM,427,1,9302,26082,0,51.39884949,25.16212463,1000,1,1,1486372931,1482890331,0
34697,GSM,427,1,9302,47181,0,51.22993469,25.366745,1000,1,1,1486372927,1477268724,0
34698,GSM,427,1,9302,46243,0,51.20109558,25.34889221,1000,1,1,1486372927,1477268482,0
34699,GSM,427,1,9203,25532,0,51.40434265,25.16487122,1000,1,1,1486372931,1482890453,0
34700,GSM,427,1,9203,26111,0,51.419449,25.168304,1000,2,1,1486372932,1483750703,0
34701,GSM,427,1,9302,47182,0,51.21482849,25.35438538,1000,1,1,1486372927,1477268603,0
34702,GSM,427,1,9203,46621,0,51.449073,25.173111,1000,7,1,1486372931,1483749983,0
34703,GSM,427,1,9302,26083,0,51.38923645,25.16349792,1000,1,1,1486372931,1482888891,0
34709,GSM,427,1,9102,49571,0,51.54853821,24.96711731,1000,1,1,1486449565,1486367824,0
34712,GSM,427,2,181,16022,0,51.440735,25.240402,1000,2,1,1486455231,1487692939,0
34713,GSM,427,2,142,21467,0,51.440735,25.240402,1000,2,1,1486455231,1487692939,0
34714,GSM,427,2,142,11468,0,51.44004822,25.24040222,1000,1,1,1486455231,1486390171,0
34715,GSM,427,2,142,11467,0,51.440735,25.240402,1000,2,1,1486455231,1487692939,0
34716,GSM,427,2,142,21468,0,51.44004822,25.24040222,1000,1,1,1486455231,1486390171,0
34717,GSM,427,2,181,28472,0,51.436615,25.261002,1000,2,1,1486455231,1490028176,0
34724,GSM,427,2,181,18461,0,51.44142151,25.25413513,1000,1,1,1486608085,1486477180,0
34725,GSM,427,2,181,28463,0,51.43959,25.253677,1000,3,1,1486608085,1488288672,0
34753,GSM,427,1,36387,23063,0,51.587677,25.169678,1000,2,1,1486788986,1487062380,0
34754,GSM,427,1,36387,25512,0,51.59385681,25.17173767,1000,1,1,1486788986,1486634515,0
34755,GSM,427,1,36387,23061,0,51.59385681,25.17173767,1000,1,1,1486788986,1486634515,0
34806,GSM,427,2,141,12441,0,51.54716492,25.24452209,1000,1,1,1486811133,1486734804,0
34807,GSM,427,2,141,22272,0,51.55265808,25.26512146,1000,1,1,1486811134,1486734845,0
34808,GSM,427,2,141,26532,0,51.55952454,25.24177551,1000,1,1,1486811134,1486734845,0
34809,GSM,427,2,141,22441,0,51.54716492,25.24452209,1000,1,1,1486811134,1486734804,0
34810,GSM,427,2,141,12272,0,51.55265808,25.26512146,1000,1,1,1486811133,1486734845,0
34811,GSM,427,2,141,22273,0,51.551971,25.266495,1000,2,1,1486811134,1489240531,0
34812,GSM,427,2,181,16052,0,51.430206,25.269241,1266,6,1,1486811134,1491236597,0
34813,GSM,427,2,141,12271,0,51.55265808,25.26512146,1000,1,1,1486811133,1486734845,0
34814,GSM,427,2,141,15861,0,51.56364441,25.2431488,1000,1,1,1486811133,1486734845,0
34815,GSM,427,2,181,17021,0,51.43867493,25.26374817,1000,1,1,1486811134,1486735061,0
34816,GSM,427,2,141,57802,0,51.55265808,25.26512146,1000,1,1,1486811134,1486734845,0
34817,GSM,427,2,141,12322,0,51.55265808,25.26512146,1000,1,1,1486811133,1486734845,0
34818,GSM,427,2,141,12273,0,51.552658,25.265808,1000,2,1,1486811133,1489240531,0
34819,GSM,427,2,1143,12091,0,51.54304504,25.25138855,1000,1,1,1486811134,1486734804,0
34820,GSM,427,2,141,26271,0,51.55540466,25.24177551,1000,1,1,1486811134,1486734845,0
34821,GSM,427,2,141,12321,0,51.55265808,25.26512146,1000,1,1,1486811133,1486734845,0
34822,GSM,427,2,1141,10952,0,51.56639099,25.24864197,1000,1,1,1486811134,1486734845,0
34849,GSM,427,2,142,18691,0,51.48124695,25.22529602,1000,1,1,1486869416,1486814480,0
34850,GSM,427,2,1171,24193,0,51.52656555,25.21980286,1000,1,1,1486869416,1486814485,0
34851,GSM,427,1,9401,27273,0,51.54441833,25.27748108,1000,1,1,1486894118,1486870610,0
34940,GSM,427,1,36387,49232,0,51.57188416,25.16349792,1000,1,1,1487126866,1487062380,0
34941,GSM,427,1,36387,41791,0,51.56364441,25.16075134,1000,1,1,1487126866,1487062380,0
34942,GSM,427,1,36387,41782,0,51.57188416,25.16349792,1000,1,1,1487126866,1487062380,0
34943,GSM,427,1,36387,49233,0,51.56639099,25.16212463,1000,1,1,1487126866,1487062380,0
34944,GSM,427,1,36387,41781,0,51.57188416,25.16349792,1000,1,1,1487126866,1487062380,0
34945,GSM,427,1,36387,20741,0,51.56364441,25.16075134,1000,1,1,1487126866,1487062380,0
34979,GSM,427,1,36131,24561,0,51.58493,25.210876,1000,2,1,1487209413,1487242386,0
34984,GSM,427,1,9402,46203,0,51.5650177,25.36125183,1000,1,1,1487274645,1487233638,0
34985,GSM,427,1,9402,46172,0,51.5650177,25.36125183,1000,1,1,1487274643,1487233638,0
34986,GSM,427,1,9402,46202,0,51.5650177,25.36125183,1000,1,1,1487274644,1487233638,0
34987,GSM,427,1,9402,46201,0,51.5650177,25.36125183,1000,1,1,1487274643,1487233638,0
34991,GSM,427,1,36387,22312,0,51.58699036,25.20881653,1000,1,1,1487298089,1487242386,0
34992,GSM,427,1,36131,24562,0,51.58424377,25.21156311,1000,1,1,1487298089,1487242386,0
34993,GSM,427,1,36387,41383,0,51.58699036,25.20881653,1000,1,1,1487298089,1487242386,0
35006,GSM,427,2,181,28461,0,51.44142151,25.25413513,1000,1,1,1487380692,1487340137,0
35007,GSM,427,2,181,18462,0,51.44142151,25.25413513,1000,1,1,1487380692,1487340137,0
35010,GSM,427,1,9601,47543,0,51.451378,25.448799,1000,4,1,1487445925,1490854583,0
35011,GSM,427,1,9101,47371,0,51.53205872,25.25001526,1000,1,1,1487445924,1487424399,0
35012,GSM,427,1,9601,29253,0,51.450004,25.447426,1000,4,1,1487445924,1490854583,0
35013,GSM,427,1,9402,46052,0,51.457214,25.450516,1000,2,1,1487445924,1488293429,0
35014,GSM,427,1,9101,47372,0,51.53068542,25.24864197,1000,1,1,1487445924,1487424399,0
35015,GSM,427,1,9601,47541,0,51.456871,25.449486,1000,4,1,1487445924,1491131376,0
35016,GSM,427,1,9601,47542,0,51.453781,25.4496,1000,3,1,1487445924,1490854583,0
35017,GSM,427,1,9501,47382,0,51.53205872,25.25138855,1000,1,1,1487445924,1487424399,0
35019,GSM,427,1,9202,45343,0,51.365891,25.254822,1000,2,1,1487502473,1489566440,0
35020,GSM,427,1,9302,25903,0,51.36451721,25.258255,1000,1,1,1487502473,1487480738,0
35021,GSM,427,1,9202,25343,0,51.366806,25.255508,1000,3,1,1487502472,1491024127,0
35022,GSM,427,1,9202,25013,0,51.367264,25.250702,1000,2,1,1487502472,1489566440,0
35023,GSM,427,1,9202,46001,0,51.36451721,25.25688171,1000,1,1,1487502473,1487480738,0
35209,GSM,427,2,181,11232,0,51.43867493,25.26374817,1000,1,1,1487734168,1487692939,0
35210,GSM,427,2,142,19333,0,51.45378113,25.22117615,1000,1,1,1487734167,1487692942,0
35211,GSM,427,2,142,22061,0,51.44142151,25.24040222,1000,1,1,1487734167,1487692939,0
35212,GSM,427,2,1143,17841,0,51.49497986,25.21980286,1000,1,1,1487734168,1487692939,0
35213,GSM,427,2,142,12061,0,51.44142151,25.24040222,1000,1,1,1487734167,1487692939,0
35214,GSM,427,1,9601,46652,0,51.445541,25.447083,1000,2,1,1487735158,1488293470,0
35215,GSM,427,1,9601,47523,0,51.441879,25.442276,1000,3,1,1487735159,1490854585,0
35216,GSM,427,1,9601,20223,0,51.444168,25.440903,1000,3,1,1487735158,1492099786,0
35217,GSM,427,1,9601,29252,0,51.448746,25.442276,1000,3,1,1487735158,1491131376,0
35218,GSM,427,1,9601,20221,0,51.444168,25.442963,1000,4,1,1487735158,1490854585,0
35219,GSM,427,1,9601,22141,0,51.443253,25.443649,1000,3,1,1487735158,1490854585,0
35220,GSM,427,1,9601,46653,0,51.44371,25.447769,1000,3,1,1487735158,1491733797,0
35221,GSM,427,1,9601,47521,0,51.444168,25.443192,1000,3,1,1487735159,1490854585,0
35229,GSM,427,1,47396,21011,0,51.54029846,25.28160095,1000,1,1,1487817870,1487791421,0
35230,GSM,427,1,47396,21012,0,51.54029846,25.28160095,1000,1,1,1487817870,1487791421,0
35231,GSM,427,1,47396,40772,0,51.54029846,25.28160095,1000,1,1,1487817870,1487791421,0
35232,GSM,427,1,47396,40771,0,51.54029846,25.28160095,1000,1,1,1487817870,1487791421,0
35233,GSM,427,1,47396,40773,0,51.54029846,25.28160095,1000,1,1,1487817870,1487791421,0
35238,GSM,427,1,9402,46361,0,51.409378,25.449142,1000,3,1,1487906581,1491733797,0
35239,GSM,427,1,9601,22143,0,51.415329,25.448456,1000,2,1,1487906581,1488293470,0
35240,GSM,427,1,9401,27531,0,51.51283264,25.31044006,1000,1,1,1487907169,1487870440,0
35267,GSM,427,2,1151,18481,0,51.41120911,25.25413513,1000,28,1,1488102932,1492354469,0
35268,GSM,427,2,181,21339,0,51.411209,25.256757,1000,22,1,1488102932,1492267939,0
35269,GSM,427,2,142,18353,0,51.49909973,25.26100159,1000,1,1,1488102928,1488011411,0
35270,GSM,427,2,181,21173,0,51.412668,25.254135,1000,32,1,1488102932,1492443765,0
35271,GSM,427,2,181,11172,0,51.41367,25.253105,1000,24,1,1488102931,1492443765,0
35272,GSM,427,2,181,11338,0,51.41120911,25.25413513,1000,32,1,1488102931,1492443765,0
35273,GSM,427,2,181,14743,0,51.411978,25.253146,1000,25,1,1488102932,1492267939,0
35274,GSM,427,2,1151,28481,0,51.41120911,25.25413513,1000,25,1,1488102932,1492443765,0
35275,GSM,427,2,1151,15651,0,51.411209,25.253311,1000,25,1,1488102932,1492181053,0
35276,GSM,427,2,142,28351,0,51.49909973,25.26100159,1000,1,1,1488102931,1488011411,0
35277,GSM,427,2,181,21338,0,51.41120911,25.25413513,1000,30,1,1488102932,1492354469,0
35278,GSM,427,2,181,11339,0,51.411868,25.256882,1000,25,1,1488102932,1492443765,0
35279,GSM,427,2,143,11692,0,51.50596619,25.26237488,1000,1,1,1488102931,1488011411,0
35289,GSM,427,2,181,21418,0,51.417252,25.259628,1000,10,1,1488121582,1491576018,0
35290,GSM,427,2,161,11393,0,51.48159,25.317307,1000,4,1,1488159070,1489569914,0
35364,GSM,427,2,1151,26032,0,51.421508,25.219117,1243,2,1,1488165806,1488278708,0
35628,GSM,427,1,9401,49701,0,51.54579163,25.29396057,1000,1,1,1488352374,1488235081,0
35629,GSM,427,1,9501,47383,0,51.52244568,25.2596283,1000,1,1,1488352375,1488235081,0
35630,GSM,427,1,9401,49703,0,51.54579163,25.29396057,1000,1,1,1488352374,1488235081,0
35631,GSM,427,1,9401,49702,0,51.54579163,25.29396057,1000,1,1,1488352374,1488235081,0
35632,GSM,427,1,9401,27271,0,51.524869,25.266251,3642,2,1,1488352373,1492540200,0
35634,GSM,427,1,47396,45251,0,51.52793884,25.28846741,1000,1,1,1488411071,1488269154,0
35635,GSM,427,1,47396,29842,0,51.52656555,25.28846741,1000,1,1,1488411070,1488269154,0
35636,GSM,427,1,47396,40473,0,51.52793884,25.28846741,1000,1,1,1488411070,1488269154,0
35637,GSM,427,1,47396,40303,0,51.52931213,25.28846741,1000,1,1,1488411070,1488269154,0
35638,GSM,427,1,47396,22753,0,51.52656555,25.28846741,1000,1,1,1488411070,1488269154,0
35639,GSM,427,1,47396,22752,0,51.52793884,25.28846741,1000,1,1,1488411070,1488269154,0
35640,GSM,427,1,47396,45913,0,51.52931213,25.28846741,1000,1,1,1488411071,1488269154,0
35641,GSM,427,1,47396,40472,0,51.52656555,25.28846741,1000,1,1,1488411070,1488269154,0
35649,GSM,427,2,142,21469,0,51.43180847,25.25276184,1000,1,1,1488436056,1488288672,0
35650,GSM,427,1,9601,22142,0,51.43592834,25.44639587,1000,1,1,1488449993,1488293470,0
35685,GSM,427,2,161,11292,0,51.488113,25.3022,1000,2,1,1488519589,1489408647,0
35686,GSM,427,2,121,11373,0,51.50733948,25.30220032,1000,1,1,1488519589,1488336812,0
35687,GSM,427,2,181,21242,0,51.44416809,25.29808044,1000,1,1,1488519590,1488336812,0
35688,GSM,427,2,181,21222,0,51.44004822,25.28434753,1000,1,1,1488519590,1488336812,0
35689,GSM,427,2,181,21223,0,51.44004822,25.28434753,1000,1,1,1488519590,1488336812,0
35690,GSM,427,2,181,11251,0,51.4427948,25.29808044,1000,1,1,1488519590,1488336812,0
35691,GSM,427,2,181,11231,0,51.44554138,25.29808044,1000,1,1,1488519590,1488336812,0
35692,GSM,427,2,150,25183,0,51.44691467,25.29945374,1000,1,1,1488519589,1488336812,0
35693,GSM,427,2,181,21231,0,51.44554138,25.29808044,1000,1,1,1488519590,1488336812,0
35694,GSM,427,2,181,11233,0,51.44416809,25.29808044,1000,1,1,1488519590,1488336812,0
35695,GSM,427,2,181,11223,0,51.44004822,25.28434753,1000,1,1,1488519590,1488336812,0
35696,GSM,427,2,161,11363,0,51.493607,25.297623,1000,3,1,1488519589,1489408647,0
35697,GSM,427,2,181,21232,0,51.44416809,25.29808044,1000,1,1,1488519590,1488336812,0
35912,GSM,427,2,181,28473,0,51.422882,25.26804,1000,8,1,1488707283,1491662780,0
35913,GSM,427,2,142,11999,0,51.412582,25.252762,1000,4,1,1488707283,1490799306,0
35929,GSM,427,2,1151,25653,0,51.416244,25.255966,1000,3,1,1488792730,1489338377,0
35930,GSM,427,2,1151,25652,0,51.413681,25.251663,1000,5,1,1488792730,1490586013,0
35931,GSM,427,2,181,11337,0,51.414061,25.2591,1000,13,1,1488792729,1492008146,0
35932,GSM,427,2,181,24743,0,51.411715,25.266003,4890,12,1,1488792730,1492540200,0
35984,GSM,427,2,181,21172,0,51.416531,25.251732,1000,8,1,1488975876,1492354469,0
36006,GSM,427,2,161,20132,0,51.50047302,25.31867981,1000,1,1,1489048147,1489025839,0
36007,GSM,427,2,161,10132,0,51.50047302,25.31867981,1000,1,1,1489048147,1489025839,0
36008,GSM,427,2,161,15781,0,51.50047302,25.31867981,1000,1,1,1489048147,1489025839,0
36009,GSM,427,2,181,10833,0,51.411209,25.264091,1000,4,1,1489050443,1490799306,0
36010,GSM,427,2,181,20833,0,51.411209,25.263062,1000,4,1,1489050443,1490799306,0
36011,GSM,427,2,181,10832,0,51.411896,25.265121,1000,4,1,1489050443,1490799306,0
36012,GSM,427,2,181,20832,0,51.416428,25.264572,1000,5,1,1489050443,1490799306,0
36013,GSM,427,2,181,21328,0,51.42494202,25.26924133,1000,2,1,1489050443,1490586013,0
36069,GSM,427,2,1141,27002,0,51.57737732,25.27198792,1000,1,1,1489262721,1489240531,0
36070,GSM,427,2,141,22463,0,51.57188416,25.23902893,1000,1,1,1489262721,1489240531,0
36071,GSM,427,2,1141,20953,0,51.57737732,25.27198792,1000,1,1,1489262721,1489240531,0
36072,GSM,427,2,141,12241,0,51.5499115,25.26786804,1000,1,1,1489262720,1489240531,0
36073,GSM,427,2,1141,17002,0,51.57737732,25.27198792,1000,1,1,1489262721,1489240531,0
36074,GSM,427,2,1141,16203,0,51.57737732,25.27198792,1000,1,1,1489262721,1489240531,0
36075,GSM,427,2,141,22462,0,51.57188416,25.23902893,1000,1,1,1489262721,1489240531,0
36076,GSM,427,2,1141,27403,0,51.57051086,25.24040222,1000,1,1,1489262721,1489240531,0
36077,GSM,427,2,1141,27003,0,51.57737732,25.27198792,1000,1,1,1489262721,1489240531,0
36078,GSM,427,2,1141,22612,0,51.57051086,25.24040222,1000,1,1,1489262721,1489240531,0
36079,GSM,427,2,1141,26203,0,51.57737732,25.27198792,1000,1,1,1489262721,1489240531,0
36102,GSM,427,2,181,21973,0,51.41944885,25.26100159,1000,1,1,1489364296,1489338377,0
36103,GSM,427,2,181,11171,0,51.41807556,25.25413513,1000,2,1,1489364294,1490028176,0
36104,GSM,427,2,181,25667,0,51.427689,25.26741,1000,3,1,1489364297,1491236597,0
36113,GSM,427,2,161,21292,0,51.4881134,25.3049469,1000,1,1,1489437668,1489408647,0
36114,GSM,427,2,161,11023,0,51.4881134,25.3049469,1000,1,1,1489437668,1489408647,0
36157,GSM,427,1,9501,26143,0,51.54304504,25.27748108,1000,8,1,1489579161,1492178798,0
36158,GSM,427,1,9501,26142,0,51.54304504,25.27748108,1000,9,1,1489579161,1492178798,0
36159,GSM,427,1,9501,26141,0,51.54304504,25.27748108,1000,8,1,1489579161,1492178798,0
36160,GSM,427,1,9202,25011,0,51.372757,25.245209,1000,2,1,1489592242,1490672282,0
36161,GSM,427,1,9202,25012,0,51.37413025,25.2431488,1000,1,1,1489592242,1489566440,0
36162,GSM,427,1,9202,25342,0,51.36795,25.254135,1000,2,1,1489592243,1491024127,0
36163,GSM,427,1,9302,26402,0,51.418076,25.279465,1000,9,1,1489592244,1492141534,0
36164,GSM,427,1,9302,26401,0,51.418076,25.279922,1000,9,1,1489592244,1492141534,0
36165,GSM,427,1,9302,20852,0,51.39884949,25.26374817,1000,1,1,1489592244,1489566435,0
36180,GSM,427,2,1141,27001,0,51.6103363,25.26786804,1000,1,1,1489754166,1489731222,0
36181,GSM,427,2,1141,14072,0,51.6103363,25.26786804,1000,1,1,1489754166,1489731222,0
36182,GSM,427,2,1141,24072,0,51.6103363,25.26786804,1000,1,1,1489754166,1489731222,0
36183,GSM,427,2,1141,10951,0,51.6103363,25.26786804,1000,1,1,1489754166,1489731222,0
36184,GSM,427,2,1141,17501,0,51.6103363,25.26786804,1000,1,1,1489754166,1489731222,0
36449,GSM,427,1,9101,42742,0,51.60896301,25.2747345,1000,1,1,1489931429,1489907743,0
36493,GSM,427,2,141,18151,0,51.54716492,25.25413513,1000,1,1,1490059522,1490008940,0
36494,GSM,427,1,9402,45933,0,51.48674011,25.31455994,1000,1,1,1490059521,1490008940,0
36498,GSM,427,2,181,53601,0,51.44142151,25.26100159,1000,1,1,1490067854,1490028176,0
36499,GSM,427,2,181,21869,0,51.42219543,25.25276184,1000,1,1,1490067854,1490028176,0
36500,GSM,427,2,181,11868,0,51.42219543,25.25276184,1000,1,1,1490067853,1490028176,0
36525,GSM,427,1,9302,49561,0,51.451721,25.317307,1000,2,1,1490279404,1490281939,0
36526,GSM,427,1,9601,47522,0,51.451035,25.429916,1000,2,1,1490279404,1492099786,0
36527,GSM,427,1,9601,20222,0,51.466598,25.440903,1694,3,1,1490279404,1492099786,0
36560,GSM,427,1,36387,22883,0,51.56639099,25.07286072,1000,1,1,1490518105,1490495152,0
36561,GSM,427,1,36387,25582,0,51.56639099,25.07286072,1000,1,1,1490518105,1490495152,0
36692,GSM,427,1,9202,26491,0,51.39472961,25.22529602,1000,1,1,1490737482,1490672288,0
36693,GSM,427,1,9202,26492,0,51.38923645,25.22392273,1000,1,1,1490737482,1490672293,0
36694,GSM,427,1,9202,43823,0,51.44004822,25.27336121,1000,1,1,1490737483,1490672323,0
36695,GSM,427,1,9202,45902,0,51.38648987,25.22941589,1000,1,1,1490737483,1490672282,0
36696,GSM,427,1,9302,29483,0,51.38511658,25.19233704,1000,1,1,1490737484,1490672298,0
36697,GSM,427,1,9202,26493,0,51.38237,25.23490906,1000,1,1,1490737482,1490672282,0
36698,GSM,427,1,9302,26662,0,51.44691467,25.28022766,1000,1,1,1490737484,1490672303,0
36722,GSM,427,1,9402,41263,0,51.450348,25.424423,1000,2,1,1490879461,1492099786,0
36723,GSM,427,1,9601,24223,0,51.451035,25.42511,1000,2,1,1490879461,1492099786,0
36724,GSM,427,1,9601,24222,0,51.451035,25.425797,1000,2,1,1490879461,1492099786,0
36729,GSM,427,1,9501,26183,0,51.54441833,25.27748108,1000,1,1,1490905532,1490882541,0
36754,GSM,427,1,9401,44591,0,51.517639,25.305634,1000,2,1,1490950109,1491131360,0
36755,GSM,427,1,9402,49422,0,51.498413,25.370865,1000,2,1,1490950110,1491131365,0
36756,GSM,427,1,9402,49421,0,51.5045929,25.37773132,1000,1,1,1490950110,1490927291,0
36757,GSM,427,1,9401,12811,0,51.527252,25.32486,1000,2,1,1490950109,1491131360,0
36758,GSM,427,1,9402,49423,0,51.49909973,25.37635803,1000,2,1,1490950110,1491131371,0
36759,GSM,427,1,9401,22943,0,51.52107239,25.33378601,1000,1,1,1490950109,1490927302,0
36760,GSM,427,1,9402,45812,0,51.5196991,25.38322449,1000,1,1,1490950110,1490927291,0
36761,GSM,427,1,9501,29381,0,51.515579,25.275421,1000,2,1,1490950110,1491131355,0
36762,GSM,427,1,9402,45813,0,51.5196991,25.38597107,1000,1,1,1490950110,1490927291,0
36763,GSM,427,1,9401,22941,0,51.52244568,25.33378601,1000,2,1,1490950109,1491131365,0
36764,GSM,427,1,9402,45792,0,51.51832581,25.39009094,1000,1,1,1490950110,1490927291,0
36765,GSM,427,1,9501,29383,0,51.50733948,25.27198792,1000,1,1,1490950110,1490927316,0
36841,GSM,427,1,9202,25341,0,51.37275696,25.2596283,1000,1,1,1491046079,1491024127,0
36842,GSM,427,1,9302,40962,0,51.3507843,25.32417297,1000,1,1,1491068737,1491044828,0
36843,GSM,427,1,9302,27301,0,51.35215759,25.32417297,1000,1,1,1491068737,1491044828,0
36906,GSM,427,1,9402,20872,0,51.46339417,25.49034119,1000,1,1,1491152723,1491131381,0
36907,GSM,427,1,9401,17070,0,51.53068542,25.32554626,1000,1,1,1491152723,1491131344,0
36908,GSM,427,1,9401,42072,0,51.52519226,25.32691956,1000,1,1,1491152723,1491131344,0
36909,GSM,427,1,9501,29382,0,51.51695251,25.26649475,1000,1,1,1491152723,1491131355,0
36910,GSM,427,1,9401,18381,0,51.52381897,25.32417297,1000,1,1,1491152723,1491131344,0
36911,GSM,427,1,9402,47532,0,51.47575378,25.46424866,1000,1,1,1491152723,1491131376,0
36912,GSM,427,1,9601,22101,0,51.46339417,25.57548523,1000,1,1,1491152723,1491131381,0
36913,GSM,427,1,9601,22102,0,51.45927429,25.56999207,1000,1,1,1491152723,1491131381,0
36914,GSM,427,1,9402,41261,0,51.47987366,25.45051575,1000,1,1,1491152723,1491131376,0
36915,GSM,427,1,9602,21612,0,51.54304504,25.86387634,1000,1,1,1491152724,1491131396,0
36916,GSM,427,1,9601,47341,0,51.48674011,25.75126648,1000,1,1,1491152724,1491131391,0
36917,GSM,427,1,9602,27311,0,51.49085999,25.90507507,1000,1,1,1491152724,1491131396,0
36918,GSM,427,1,9601,47342,0,51.49635315,25.72792053,1000,1,1,1491152724,1491131391,0
36919,GSM,427,1,9601,26271,0,51.45927429,25.56861877,1000,1,1,1491152724,1491131381,0
36920,GSM,427,1,9602,23183,0,51.465929,25.936555,1000,13,1,1491152724,1492464139,0
36921,GSM,427,1,9601,47221,0,51.50047302,25.72105408,1000,1,1,1491152724,1491131386,0
36922,GSM,427,1,9602,41111,0,51.49223328,25.89958191,1000,1,1,1491152724,1491131396,0
36923,GSM,427,1,9401,13801,0,51.52519226,25.32417297,1000,1,1,1491152723,1491131344,0
36924,GSM,427,1,9401,18021,0,51.52381897,25.32554626,1000,1,1,1491152723,1491131344,0
36925,GSM,427,1,9401,42162,0,51.52656555,25.32417297,1000,1,1,1491152723,1491131344,0
36926,GSM,427,1,9401,18022,0,51.52381897,25.32554626,1000,1,1,1491152723,1491131344,0
36927,GSM,427,1,9401,18382,0,51.52381897,25.32417297,1000,1,1,1491152723,1491131344,0
36928,GSM,427,1,9602,25952,0,51.49909973,25.89683533,1000,1,1,1491152724,1491131396,0
36929,GSM,427,1,9602,29643,0,51.480085,25.931062,1000,13,1,1491152724,1492464139,0
36930,GSM,427,1,9601,26273,0,51.45378113,25.55900574,1000,1,1,1491152724,1491131381,0
36931,GSM,427,1,9601,24572,0,51.5045929,25.70732117,1000,1,1,1491152724,1491131386,0
36932,GSM,427,1,9602,40673,0,51.50733948,25.89271545,1000,1,1,1491152724,1491131396,0
36933,GSM,427,1,9401,16781,0,51.52793884,25.32417297,1000,1,1,1491152723,1491131344,0
36934,GSM,427,1,9401,17071,0,51.53068542,25.32554626,1000,1,1,1491152723,1491131344,0
36935,GSM,427,1,9401,17073,0,51.53068542,25.32554626,1000,1,1,1491152723,1491131344,0
36936,GSM,427,1,9402,41142,0,51.49497986,25.39970398,1000,1,1,1491152723,1491131371,0
36937,GSM,427,1,9402,44453,0,51.47026062,25.442276,1000,1,1,1491152723,1491131371,0
36938,GSM,427,1,9601,24573,0,51.50733948,25.71418762,1000,1,1,1491152724,1491131386,0
36939,GSM,427,1,9601,47223,0,51.49635315,25.72792053,1000,1,1,1491152724,1491131391,0
36940,GSM,427,1,9601,26272,0,51.45652771,25.5644989,1000,1,1,1491152724,1491131381,0
36941,GSM,427,1,9602,21611,0,51.54579163,25.87211609,1000,1,1,1491152724,1491131396,0
36942,GSM,427,1,9601,46501,0,51.50184631,25.69770813,1000,1,1,1491152724,1491131386,0
36943,GSM,427,1,9401,13802,0,51.52519226,25.32417297,1000,1,1,1491152723,1491131344,0
36944,GSM,427,1,9401,12812,0,51.52656555,25.32417297,1000,1,1,1491152723,1491131344,0
36945,GSM,427,1,9401,42083,0,51.52519226,25.32691956,1000,1,1,1491152723,1491131344,0
