,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed
2823,2864,25.37289,51.54882333333333,0.0,0.0,1561286082880,0,GSM,True,20002,9402,427,1,-33,4,0.0
2824,2865,25.37289,51.54882333333333,0.0,0.0,1561286082880,1,GSM,False,20003,9402,427,1,-7,4,0.0
2825,2866,25.37289,51.54882333333333,0.0,0.0,1561286082880,2,GSM,False,40283,9402,427,1,-41,4,0.0
2826,2867,25.37289,51.54882333333333,0.0,0.0,1561286082880,3,GSM,False,40282,9402,427,1,-55,4,0.0
2827,2868,25.37289,51.54882333333333,0.0,0.0,1561286082880,4,GSM,False,41631,9402,427,1,-59,4,0.0
2828,2869,25.37289,51.54882333333333,0.0,0.0,1561286082880,5,GSM,False,20001,9402,427,1,-63,4,0.0
2829,2870,25.37289,51.54882333333333,0.0,0.0,1561286082880,6,GSM,False,29171,9402,427,1,-67,4,0.0
2830,2871,25.37289,51.54882333333333,0.0,0.0,1561286082880,7,GSM,True,16823,120,427,2,-19,4,0.0
2831,2872,25.37289,51.54882333333333,0.0,0.0,1561286082880,8,GSM,False,10023,120,427,2,-13,4,0.0
2832,2873,25.37289,51.54882333333333,0.0,0.0,1561286082880,9,GSM,False,17383,120,427,2,-45,4,0.0
2833,2874,25.37289,51.54882333333333,0.0,0.0,1561286082880,10,GSM,False,16821,120,427,2,-53,4,0.0
2834,2875,25.37289,51.54882333333333,0.0,0.0,1561286082880,11,GSM,False,16822,120,427,2,-59,4,0.0
2835,2876,25.37289,51.54882333333333,0.0,0.0,1561286082880,12,GSM,False,17381,120,427,2,-63,4,0.0
2836,2877,25.37289,51.54882333333333,0.0,0.0,1561286082880,13,GSM,False,62441,120,427,2,-69,4,0.0
2837,2878,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,0,GSM,True,20003,9402,427,1,397,4,0.0
2838,2879,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,1,GSM,False,41631,9402,427,1,-59,4,0.0
2839,2880,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,2,GSM,False,29171,9402,427,1,-61,4,0.0
2840,2881,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,3,GSM,False,20001,9402,427,1,-67,4,0.0
2841,2882,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,4,GSM,False,25642,9402,427,1,-73,4,0.0
2842,2883,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,5,GSM,True,16823,120,427,2,-25,4,0.0
2843,2884,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,6,GSM,False,10023,120,427,2,-9,4,0.0
2844,2885,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,7,GSM,False,17383,120,427,2,-43,4,0.0
2845,2886,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,8,GSM,False,16821,120,427,2,-53,4,0.0
2846,2887,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,9,GSM,False,16822,120,427,2,-57,4,0.0
2847,2888,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,10,GSM,False,17381,120,427,2,-63,4,0.0
2848,2889,25.373216666666668,51.548333333333325,0.0,0.0,1561286087051,11,GSM,False,62441,120,427,2,-75,4,0.0
2849,2890,25.37341,51.54815833333334,0.0,0.0,1561286088540,0,GSM,True,20003,9402,427,1,397,4,0.0
2850,2891,25.37341,51.54815833333334,0.0,0.0,1561286088540,1,GSM,False,41631,9402,427,1,-59,4,0.0
2851,2892,25.37341,51.54815833333334,0.0,0.0,1561286088540,2,GSM,False,29171,9402,427,1,-61,4,0.0
2852,2893,25.37341,51.54815833333334,0.0,0.0,1561286088540,3,GSM,False,20001,9402,427,1,-67,4,0.0
2853,2894,25.37341,51.54815833333334,0.0,0.0,1561286088540,4,GSM,False,25642,9402,427,1,-73,4,0.0
2854,2895,25.37341,51.54815833333334,0.0,0.0,1561286088540,5,GSM,True,16823,120,427,2,-25,4,0.0
2855,2896,25.37341,51.54815833333334,0.0,0.0,1561286088540,6,GSM,False,10023,120,427,2,-9,4,0.0
2856,2897,25.37341,51.54815833333334,0.0,0.0,1561286088540,7,GSM,False,17383,120,427,2,-43,4,0.0
2857,2898,25.37341,51.54815833333334,0.0,0.0,1561286088540,8,GSM,False,16821,120,427,2,-53,4,0.0
2858,2899,25.37341,51.54815833333334,0.0,0.0,1561286088540,9,GSM,False,16822,120,427,2,-57,4,0.0
2859,2900,25.37341,51.54815833333334,0.0,0.0,1561286088540,10,GSM,False,17381,120,427,2,-63,4,0.0
2860,2901,25.37341,51.54815833333334,0.0,0.0,1561286088540,11,GSM,False,62441,120,427,2,-75,4,0.0
2861,2902,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,0,GSM,True,20003,9402,427,1,397,4,0.0
2862,2903,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,1,GSM,False,41631,9402,427,1,-59,4,0.0
2863,2904,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,2,GSM,False,29171,9402,427,1,-61,4,0.0
2864,2905,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,3,GSM,False,20001,9402,427,1,-67,4,0.0
2865,2906,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,4,GSM,False,25642,9402,427,1,-73,4,0.0
2866,2907,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,5,GSM,True,16823,120,427,2,-25,4,0.0
2867,2908,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,6,GSM,False,10023,120,427,2,-9,4,0.0
2868,2909,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,7,GSM,False,17383,120,427,2,-43,4,0.0
2869,2910,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,8,GSM,False,16821,120,427,2,-53,4,0.0
2870,2911,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,9,GSM,False,16822,120,427,2,-57,4,0.0
2871,2912,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,10,GSM,False,17381,120,427,2,-63,4,0.0
2872,2913,25.373511666666666,51.54806166666667,0.0,0.0,1561286088933,11,GSM,False,62441,120,427,2,-75,4,0.0
2873,2914,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,0,GSM,True,20003,9402,427,1,397,4,0.0
2874,2915,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,1,GSM,False,41631,9402,427,1,-59,4,0.0
2875,2916,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,2,GSM,False,29171,9402,427,1,-61,4,0.0
2876,2917,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,3,GSM,False,20001,9402,427,1,-67,4,0.0
2877,2918,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,4,GSM,False,25642,9402,427,1,-73,4,0.0
2878,2919,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,5,GSM,True,16823,120,427,2,-25,4,0.0
2879,2920,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,6,GSM,False,10023,120,427,2,-9,4,0.0
2880,2921,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,7,GSM,False,17383,120,427,2,-43,4,0.0
2881,2922,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,8,GSM,False,16821,120,427,2,-53,4,0.0
2882,2923,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,9,GSM,False,16822,120,427,2,-57,4,0.0
2883,2924,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,10,GSM,False,17381,120,427,2,-63,4,0.0
2884,2925,25.373606666666667,51.54794666666667,0.0,0.0,1561286090613,11,GSM,False,62441,120,427,2,-75,4,0.0
2885,2926,25.373690000000003,51.547835,0.0,0.0,1561286090759,0,GSM,True,20003,9402,427,1,397,4,0.0
2886,2927,25.373690000000003,51.547835,0.0,0.0,1561286090759,1,GSM,False,41631,9402,427,1,-59,4,0.0
2887,2928,25.373690000000003,51.547835,0.0,0.0,1561286090759,2,GSM,False,29171,9402,427,1,-61,4,0.0
2888,2929,25.373690000000003,51.547835,0.0,0.0,1561286090759,3,GSM,False,20001,9402,427,1,-67,4,0.0
2889,2930,25.373690000000003,51.547835,0.0,0.0,1561286090759,4,GSM,False,25642,9402,427,1,-73,4,0.0
2890,2931,25.373690000000003,51.547835,0.0,0.0,1561286090759,5,GSM,True,16823,120,427,2,-25,4,0.0
2891,2932,25.373690000000003,51.547835,0.0,0.0,1561286090759,6,GSM,False,10023,120,427,2,-9,4,0.0
2892,2933,25.373690000000003,51.547835,0.0,0.0,1561286090759,7,GSM,False,17383,120,427,2,-43,4,0.0
2893,2934,25.373690000000003,51.547835,0.0,0.0,1561286090759,8,GSM,False,16821,120,427,2,-53,4,0.0
2894,2935,25.373690000000003,51.547835,0.0,0.0,1561286090759,9,GSM,False,16822,120,427,2,-57,4,0.0
2895,2936,25.373690000000003,51.547835,0.0,0.0,1561286090759,10,GSM,False,17381,120,427,2,-63,4,0.0
2896,2937,25.373690000000003,51.547835,0.0,0.0,1561286090759,11,GSM,False,62441,120,427,2,-75,4,0.0
2897,2938,25.373875,51.54753000000001,0.0,0.0,1561286093036,0,GSM,True,20003,9402,427,1,-33,4,0.0
2898,2939,25.373875,51.54753000000001,0.0,0.0,1561286093036,1,GSM,False,20001,9402,427,1,-55,4,0.0
2899,2940,25.373875,51.54753000000001,0.0,0.0,1561286093036,2,GSM,False,29171,9402,427,1,-59,4,0.0
2900,2941,25.373875,51.54753000000001,0.0,0.0,1561286093036,3,GSM,False,41631,9402,427,1,-61,4,0.0
2901,2942,25.373875,51.54753000000001,0.0,0.0,1561286093036,4,GSM,False,25642,9402,427,1,-75,4,0.0
2902,2943,25.373875,51.54753000000001,0.0,0.0,1561286093036,5,GSM,True,16823,120,427,2,-25,4,0.0
2903,2944,25.373875,51.54753000000001,0.0,0.0,1561286093036,6,GSM,False,10023,120,427,2,-9,4,0.0
2904,2945,25.373875,51.54753000000001,0.0,0.0,1561286093036,7,GSM,False,17383,120,427,2,-43,4,0.0
2905,2946,25.373875,51.54753000000001,0.0,0.0,1561286093036,8,GSM,False,16821,120,427,2,-53,4,0.0
2906,2947,25.373875,51.54753000000001,0.0,0.0,1561286093036,9,GSM,False,16822,120,427,2,-57,4,0.0
2907,2948,25.373875,51.54753000000001,0.0,0.0,1561286093036,10,GSM,False,17381,120,427,2,-63,4,0.0
2908,2949,25.373875,51.54753000000001,0.0,0.0,1561286093036,11,GSM,False,62441,120,427,2,-75,4,0.0
2909,2951,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,0,GSM,True,20003,9402,427,1,-45,4,0.0
2910,2952,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,1,GSM,False,49543,9402,427,1,-33,4,0.0
2911,2953,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,2,GSM,False,20001,9402,427,1,-59,4,0.0
2912,2954,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,3,GSM,False,41631,9402,427,1,-69,4,0.0
2913,2955,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,4,GSM,False,25642,9402,427,1,-77,4,0.0
2914,2956,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,5,GSM,True,16823,120,427,2,-25,4,0.0
2915,2957,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,6,GSM,False,10023,120,427,2,-9,4,0.0
2916,2958,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,7,GSM,False,17383,120,427,2,-43,4,0.0
2917,2959,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,8,GSM,False,16821,120,427,2,-53,4,0.0
2918,2960,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,9,GSM,False,16822,120,427,2,-57,4,0.0
2919,2961,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,10,GSM,False,17381,120,427,2,-63,4,0.0
2920,2962,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,11,GSM,False,62441,120,427,2,-75,4,0.0
2921,2963,25.374105,51.54707833333334,0.0,0.0,1561286095964,0,GSM,True,20003,9402,427,1,-45,4,0.0
2922,2964,25.374105,51.54707833333334,0.0,0.0,1561286095964,1,GSM,False,49543,9402,427,1,-33,4,0.0
2923,2965,25.374105,51.54707833333334,0.0,0.0,1561286095964,2,GSM,False,20001,9402,427,1,-59,4,0.0
2924,2966,25.374105,51.54707833333334,0.0,0.0,1561286095964,3,GSM,False,41631,9402,427,1,-69,4,0.0
2925,2967,25.374105,51.54707833333334,0.0,0.0,1561286095964,4,GSM,False,25642,9402,427,1,-77,4,0.0
2926,2968,25.374105,51.54707833333334,0.0,0.0,1561286095964,5,GSM,True,10023,120,427,2,-35,4,0.0
2927,2969,25.374105,51.54707833333334,0.0,0.0,1561286095964,6,GSM,False,17381,120,427,2,-71,4,0.0
2928,2974,25.374248333333338,51.54682,0.0,0.0,1561286098478,0,GSM,True,20003,9402,427,1,-45,4,0.0
2929,2975,25.374248333333338,51.54682,0.0,0.0,1561286098478,1,GSM,False,49543,9402,427,1,-33,4,0.0
2930,2976,25.374248333333338,51.54682,0.0,0.0,1561286098478,2,GSM,False,49221,9402,427,1,-55,4,0.0
2931,2977,25.374248333333338,51.54682,0.0,0.0,1561286098478,3,GSM,False,20001,9402,427,1,-59,4,0.0
2932,2978,25.374248333333338,51.54682,0.0,0.0,1561286098478,4,GSM,False,41631,9402,427,1,-69,4,0.0
2933,2979,25.374248333333338,51.54682,0.0,0.0,1561286098478,5,GSM,False,25642,9402,427,1,-77,4,0.0
2934,2980,25.374248333333338,51.54682,0.0,0.0,1561286098478,6,GSM,True,10023,120,427,2,-35,4,0.0
2935,2981,25.374248333333338,51.54682,0.0,0.0,1561286098478,7,GSM,False,10583,120,427,2,-47,4,0.0
2936,2982,25.374248333333338,51.54682,0.0,0.0,1561286098478,8,GSM,False,10572,120,427,2,-59,4,0.0
2937,2983,25.374248333333338,51.54682,0.0,0.0,1561286098478,9,GSM,False,17353,120,427,2,-59,4,0.0
2938,2984,25.374248333333338,51.54682,0.0,0.0,1561286098478,10,GSM,False,17381,120,427,2,-71,4,0.0
2939,2985,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,0,GSM,True,20003,9402,427,1,-45,4,0.0
2940,2986,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,1,GSM,False,49543,9402,427,1,-33,4,0.0
2941,2987,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,2,GSM,False,49221,9402,427,1,-55,4,0.0
2942,2988,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,3,GSM,False,20001,9402,427,1,-59,4,0.0
2943,2989,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,4,GSM,False,41631,9402,427,1,-69,4,0.0
2944,2990,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,5,GSM,False,25642,9402,427,1,-77,4,0.0
2945,2991,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,6,GSM,True,10023,120,427,2,-35,4,0.0
2946,2992,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,7,GSM,False,10583,120,427,2,-47,4,0.0
2947,2993,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,8,GSM,False,10572,120,427,2,-59,4,0.0
2948,2994,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,9,GSM,False,17353,120,427,2,-59,4,0.0
2949,2995,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,10,GSM,False,17381,120,427,2,-71,4,0.0
2950,2996,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,0,GSM,True,20003,9402,427,1,-45,4,0.0
2951,2997,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,1,GSM,False,49543,9402,427,1,-33,4,0.0
2952,2998,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,2,GSM,False,49221,9402,427,1,-55,4,0.0
2953,2999,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,3,GSM,False,20001,9402,427,1,-59,4,0.0
2954,3000,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,4,GSM,False,41631,9402,427,1,-69,4,0.0
2955,3001,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,5,GSM,False,25642,9402,427,1,-77,4,0.0
2956,3002,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,6,GSM,True,10023,120,427,2,-43,4,0.0
2957,3003,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,7,GSM,False,10583,120,427,2,-49,4,0.0
2958,3004,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,8,GSM,False,17353,120,427,2,-51,4,0.0
2959,3005,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,9,GSM,False,10572,120,427,2,-57,4,0.0
2960,3006,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,10,GSM,False,10022,120,427,2,-65,4,0.0
2961,3007,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,11,GSM,False,17381,120,427,2,-67,4,0.0
2962,3008,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,0,GSM,True,20003,9402,427,1,-45,4,0.0
2963,3009,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,1,GSM,False,49543,9402,427,1,-33,4,0.0
2964,3010,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,2,GSM,False,49221,9402,427,1,-55,4,0.0
2965,3011,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,3,GSM,False,20001,9402,427,1,-59,4,0.0
2966,3012,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,4,GSM,False,41631,9402,427,1,-69,4,0.0
2967,3013,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,5,GSM,False,25642,9402,427,1,-77,4,0.0
2968,3014,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,6,GSM,True,10023,120,427,2,-45,4,0.0
2969,3015,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,7,GSM,False,10583,120,427,2,-49,4,0.0
2970,3016,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,8,GSM,False,17353,120,427,2,-51,4,0.0
2971,3017,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,9,GSM,False,10572,120,427,2,-59,4,0.0
2972,3018,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,10,GSM,False,10022,120,427,2,-69,4,0.0
2973,3019,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,11,GSM,False,17381,120,427,2,-69,4,0.0
2974,3020,25.374815,51.544655,0.0,0.0,1561286109341,0,GSM,True,49543,9402,427,1,-47,4,0.0
2975,3021,25.374815,51.544655,0.0,0.0,1561286109341,1,GSM,False,49221,9402,427,1,-69,4,0.0
2976,3022,25.374815,51.544655,0.0,0.0,1561286109341,2,GSM,False,20001,9402,427,1,-73,4,0.0
2977,3023,25.374815,51.544655,0.0,0.0,1561286109341,3,GSM,False,25642,9402,427,1,-77,4,0.0
2978,3024,25.374815,51.544655,0.0,0.0,1561286109341,4,GSM,True,10023,120,427,2,-45,4,0.0
2979,3025,25.374815,51.544655,0.0,0.0,1561286109341,5,GSM,False,10583,120,427,2,-49,4,0.0
2980,3026,25.374815,51.544655,0.0,0.0,1561286109341,6,GSM,False,17353,120,427,2,-51,4,0.0
2981,3027,25.374815,51.544655,0.0,0.0,1561286109341,7,GSM,False,10572,120,427,2,-59,4,0.0
2982,3028,25.374815,51.544655,0.0,0.0,1561286109341,8,GSM,False,16851,120,427,2,-61,4,0.0
2983,3029,25.374815,51.544655,0.0,0.0,1561286109341,9,GSM,False,10022,120,427,2,-69,4,0.0
2984,3030,25.374815,51.544655,0.0,0.0,1561286109341,10,GSM,False,17381,120,427,2,-69,4,0.0
2985,3032,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,0,GSM,True,49543,9402,427,1,-47,4,0.0
2986,3033,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,1,GSM,False,20003,9402,427,1,-65,4,0.0
2987,3034,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,2,GSM,False,49221,9402,427,1,-69,4,0.0
2988,3035,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,3,GSM,False,20001,9402,427,1,-73,4,0.0
2989,3036,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,4,GSM,False,25642,9402,427,1,-77,4,0.0
2990,3037,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,5,GSM,True,10023,120,427,2,-45,4,0.0
2991,3038,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,6,GSM,False,10583,120,427,2,-49,4,0.0
2992,3039,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,7,GSM,False,17353,120,427,2,-51,4,0.0
2993,3040,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,8,GSM,False,10572,120,427,2,-59,4,0.0
2994,3041,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,9,GSM,False,16851,120,427,2,-61,4,0.0
2995,3042,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,10,GSM,False,10022,120,427,2,-69,4,0.0
2996,3043,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,11,GSM,False,17381,120,427,2,-69,4,0.0
2997,3044,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,0,GSM,True,49543,9402,427,1,-45,4,0.0
2998,3045,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,1,GSM,False,20003,9402,427,1,-67,4,0.0
2999,3046,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,2,GSM,False,49221,9402,427,1,-67,4,0.0
3000,3047,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,3,GSM,False,20001,9402,427,1,-71,4,0.0
3001,3048,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,4,GSM,False,25642,9402,427,1,-75,4,0.0
3002,3049,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,5,GSM,True,10023,120,427,2,-45,4,0.0
3003,3050,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,6,GSM,False,10583,120,427,2,-49,4,0.0
3004,3051,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,7,GSM,False,17353,120,427,2,-51,4,0.0
3005,3052,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,8,GSM,False,10572,120,427,2,-59,4,0.0
3006,3053,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,9,GSM,False,16851,120,427,2,-61,4,0.0
3007,3054,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,10,GSM,False,10022,120,427,2,-69,4,0.0
3008,3055,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,11,GSM,False,17381,120,427,2,-69,4,0.0
3009,3056,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,0,GSM,True,49543,9402,427,1,-47,4,0.0
3010,3057,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,1,GSM,False,49222,9402,427,1,-59,4,0.0
3011,3058,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,2,GSM,False,49221,9402,427,1,-69,4,0.0
3012,3059,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,3,GSM,False,20003,9402,427,1,-71,4,0.0
3013,3060,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,4,GSM,False,43951,9402,427,1,-71,4,0.0
3014,3061,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,5,GSM,False,25642,9402,427,1,-73,4,0.0
3015,3062,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,6,GSM,True,10023,120,427,2,-45,4,0.0
3016,3063,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,7,GSM,False,10583,120,427,2,-53,4,0.0
3017,3064,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,8,GSM,False,16851,120,427,2,-55,4,0.0
3018,3065,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,9,GSM,False,10572,120,427,2,-61,4,0.0
3019,3066,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,10,GSM,False,17381,120,427,2,-67,4,0.0
3020,3067,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,11,GSM,False,10022,120,427,2,-71,4,0.0
3021,3069,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,0,GSM,True,49543,9402,427,1,-47,4,0.0
3022,3070,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,1,GSM,False,49222,9402,427,1,-59,4,0.0
3023,3071,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,2,GSM,False,49221,9402,427,1,-69,4,0.0
3024,3072,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,3,GSM,False,20003,9402,427,1,-71,4,0.0
3025,3073,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,4,GSM,False,43951,9402,427,1,-71,4,0.0
3026,3074,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,5,GSM,False,25642,9402,427,1,-73,4,0.0
3027,3075,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,6,GSM,True,10023,120,427,2,-45,4,0.0
3028,3076,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,7,GSM,False,10583,120,427,2,-53,4,0.0
3029,3077,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,8,GSM,False,16851,120,427,2,-55,4,0.0
3030,3078,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,9,GSM,False,10572,120,427,2,-61,4,0.0
